gene_name,Kruskal-Wallis H,KW p_value,ANOVA F,F p_value,On ratio
IFT43,9.756739068772372,0.28251651033715214,1.0810457614535194,0.3757617412524303,0.09943181818181818
UMPS,10.537644088044095,0.2292973038879847,1.0807439022057463,0.3759748763436573,0.20454545454545456
C5orf56,10.921474742036528,0.2061883733630311,1.0806574617117257,0.376035924186716,0.2556818181818182
RC3H1,10.52465108110921,0.23011399146817202,1.0801472911969499,0.37639635840129787,0.32670454545454547
OXSR1,9.284368780740778,0.3188778819067959,1.0800354106356502,0.37647543163308445,0.09659090909090909
MRPL20,6.792833839530881,0.5591405428215845,1.0799214434180189,0.3765559906923362,0.4772727272727273
RNF111,9.04514697165213,0.33850174541967487,1.079603602901532,0.37678071889916087,0.13068181818181818
BBS4,14.952337666456843,0.06007887671302885,1.079480168871801,0.3768680159501034,0.11931818181818182
ITCH,8.00174450605914,0.4332997296533139,1.078877623253311,0.3772943459264474,0.2556818181818182
ATP6V1A,10.11459685587735,0.25707470032220403,1.0786724585239045,0.3774395809269403,0.12215909090909091
DDX59,15.574196765027041,0.04889632800839967,1.0785783451580069,0.3775062153499284,0.06534090909090909
ZFC3H1,13.475271912603645,0.09650974906270109,1.0782144218603118,0.3777639528811372,0.1875
VMA21,12.510531266245708,0.1298373031447576,1.0781865366856793,0.3777837063869042,0.1846590909090909
NOC2L,9.745946432651007,0.2833118861950886,1.0779426070260782,0.37795653150419584,0.07102272727272728
CCDC93,7.233586561771305,0.5116530816814244,1.0778853191047824,0.37799712761754733,0.11363636363636363
MRPL15,8.876837378215063,0.35279220001694517,1.0778672994322291,0.3780098975343914,0.24147727272727273
ELMSAN1,9.346584755234872,0.3139072036329304,1.076465460354805,0.3790041850538959,0.34375
IST1,6.754855152865155,0.5632982233221349,1.0763924403861604,0.379056022315559,0.5369318181818182
GFM2,8.732630168088289,0.36535064204564655,1.0761841813410296,0.379203891587696,0.14772727272727273
MYO9B,8.651423509235624,0.37254897717490126,1.075923372619118,0.37938912483977827,0.14204545454545456
SLC52A2,14.407867191384623,0.07173463683263946,1.0756308998588693,0.3795969159718786,0.056818181818181816
ESD,9.565254788266307,0.2968737645038575,1.0756140297260863,0.3796089038130331,0.12215909090909091
ZNF664,10.682892823887846,0.22032223957716857,1.075383202403743,0.3797729531366599,0.05113636363636364
SMDT1,9.672561207175336,0.2887639099495885,1.07535145878118,0.3797955169418239,0.3125
OAS3,7.997063122307075,0.4337570572329861,1.0752866378893178,0.3798415952037205,0.07386363636363637
ZNF845,18.038134422078155,0.020942397049054054,1.0752846058015824,0.3798430397817618,0.05113636363636364
ZMPSTE24,8.856758433608912,0.3545234879004022,1.074611495682881,0.3803217371026399,0.33238636363636365
RPP38,9.518915228066772,0.30042658400725414,1.074470230186967,0.3804222503990635,0.1278409090909091
DEDD,10.408709640672999,0.23750303107357443,1.0743462075098382,0.3805105091373057,0.2869318181818182
C1D,8.235788354637934,0.41078326685989075,1.0732947562447848,0.38125928546487636,0.2471590909090909
ATXN7L1,10.81698109994296,0.21228650453793957,1.0732617151457888,0.38128283052388245,0.05113636363636364
CBLB,7.436997217521135,0.49029900853743846,1.0725850931467298,0.3817651957287684,0.5625
DDX42,9.130397276061615,0.33141557869497285,1.0714439608953017,0.3825795960846821,0.11363636363636363
ZDHHC6,9.182643250250019,0.32712358011939885,1.071424686796524,0.38259336110971376,0.2556818181818182
DCTN6,9.60105349765172,0.2941500214913089,1.0712343962746442,0.3827292783000179,0.26136363636363635
CELF1,9.695159867513471,0.28707683847709786,1.0707573624684301,0.38307014080754737,0.17613636363636365
SZT2,12.053243737526891,0.14884404217079242,1.0704112406374042,0.3833175820665149,0.05965909090909091
SARS,9.046691415612255,0.33837245610356814,1.0704086127818677,0.38331946110130183,0.4715909090909091
RNF20,9.469454662238444,0.3042524069696803,1.070365959114553,0.3833499612122481,0.07954545454545454
HTATIP2,9.15507561862824,0.3293834402434367,1.070198574029297,0.38346966726432635,0.26704545454545453
IKBKAP,11.090106732207106,0.1966457175734618,1.0698367238403337,0.38372852726018575,0.1278409090909091
C5orf22,8.382388927020056,0.3970358992990543,1.0681999454359277,0.38490083558627,0.1278409090909091
PMAIP1,10.186632029660895,0.25217043856434584,1.068064369111022,0.38499804144225785,0.09090909090909091
LLPH,9.592332478840172,0.29481188036067124,1.0675899273777243,0.3853383308182105,0.3153409090909091
PROSER1,6.602532245907504,0.5800585121783208,1.0675670924471496,0.3853547138043884,0.10227272727272728
ZNF576,4.095536533479536,0.8484025300531818,1.0673744757660928,0.38549292481383707,0.05965909090909091
AFF4,10.532011660637389,0.22965105507581993,1.0672340967736773,0.3855936728120269,0.06534090909090909
GUSBP1,11.104820685952681,0.1958303642625779,1.0671672989968217,0.3856416184973633,0.08238636363636363
GFPT1,8.38147734125892,0.3971205138826563,1.066864872960504,0.38585873933731457,0.1278409090909091
RP11-469M7.1,8.944519757818304,0.3469978258921867,1.0668517501736667,0.3858681623420262,0.2159090909090909
MFSD10,11.190880531825453,0.1911164502263897,1.066666461395277,0.38600122719811214,0.10795454545454546
CD53,13.853975563786369,0.08565178673060524,1.0665043523259794,0.38611766947455534,0.9346590909090909
VPS11,12.728563118839556,0.12153644225075685,1.066412374667693,0.3861837465613958,0.07954545454545454
ANP32B,8.63988721670214,0.37357890913983577,1.066355073387555,0.38622491563935013,0.3068181818181818
TP53I3,9.43778092415578,0.3067206912843228,1.0657990221391054,0.38662456473449386,0.05113636363636364
LYPLA1,5.472219670926445,0.7061158410646681,1.0652671890621697,0.38700705283721787,0.41761363636363635
NUDT22,9.509294973393532,0.3011679924018017,1.0652270210214667,0.38703595095658216,0.13920454545454544
FAM120B,11.052099930865637,0.19876458599778227,1.06515844897377,0.3870852869480177,0.17045454545454544
UBXN4,7.05064137763819,0.5311788433692123,1.0650711647404512,0.38714809168433895,0.6931818181818182
SUPT7L,11.817157091762232,0.15955022370737185,1.0649220076765025,0.3872554315055603,0.20454545454545456
MRPS16,11.47931289501001,0.17599088276322025,1.0649056071398189,0.38726723518530787,0.2755681818181818
SMARCD2,10.291744241080682,0.2451434394038057,1.0647869877230793,0.3873526139067785,0.056818181818181816
IARS2,12.638972799111519,0.12488993116807462,1.0641383128843716,0.3878197214671858,0.14204545454545456
CSNK1G2,11.424028666551962,0.17881082190993136,1.064042596704451,0.3878886763768508,0.11079545454545454
TMEM223,8.168382144670993,0.4171974173550523,1.0639496627510183,0.38795563436127134,0.15056818181818182
ATP6AP2,6.338522983892333,0.6093688672694678,1.0637655951584988,0.3880882747950388,0.5511363636363636
SMIM4,10.058363704154734,0.26095342917330605,1.0636101785182432,0.38820029146713814,0.1534090909090909
TFB2M,8.28755676848779,0.4058967777467563,1.0635653219461085,0.38823262567869754,0.08238636363636363
DENND4A,9.949135813333918,0.2686140909207001,1.0635499877053127,0.38824367953487937,0.11931818181818182
TRIM33,12.310653789224906,0.1378721645213726,1.0633182671714783,0.38841074204282194,0.1590909090909091
HSD17B11,8.046655422106666,0.4289260002944513,1.0629935835457172,0.3886449041213089,0.16761363636363635
TUBA1A,12.679499359743597,0.12336315868369549,1.062818631218746,0.38877111682588755,0.15625
DCP2,7.818694112269265,0.45137823307820435,1.0626378329664616,0.3889015740351516,0.34375
MRPL21,9.397314259838176,0.30989497061855353,1.0626276284216247,0.38890893807403343,0.17329545454545456
CARD8,8.77906395309327,0.36127544359468383,1.0624606391072793,0.3890294572553222,0.59375
NKAP,12.209970914243712,0.14207850355726812,1.0618912312262325,0.3894405862599302,0.09943181818181818
SENP2,8.649249525604018,0.37274292608160053,1.0618771219509686,0.3894507770428849,0.07102272727272728
PTP4A1,8.373667862698175,0.397845848830939,1.0612941170076047,0.38987201415441614,0.3409090909090909
RAD51B,14.283923439663381,0.07465868322245145,1.0610556113106757,0.39004442377375326,0.05113636363636364
SP1,10.367676745736214,0.24016200451980774,1.0609272998441193,0.3901371966822469,0.06534090909090909
QRICH1,9.11370664624637,0.3327948530704334,1.060905025466219,0.39015330311786317,0.2727272727272727
CYP51A1,9.605983549569828,0.2937763466615555,1.060839966573395,0.3902003491120038,0.06534090909090909
ARFIP2,9.96558881740002,0.2674494469220678,1.0607146273212888,0.3902909956679331,0.08522727272727272
COQ9,7.71553293310521,0.46173942376611077,1.0606178219637616,0.3903610153054397,0.08522727272727272
ATP5I,4.737845088417534,0.785192826357319,1.0605397621338932,0.3904174819964135,0.875
AAGAB,14.523231525620933,0.06910637782967743,1.0602620973066392,0.3906183800102682,0.2784090909090909
MYO19,10.287246208144127,0.24544101554976475,1.0602564716027694,0.3906224510310741,0.06818181818181818
GSTK1,8.978518934912849,0.34411131831684383,1.0600020114938684,0.3908066180879323,0.5227272727272727
TRIM4,10.341685668711602,0.2418581886074304,1.0597321650391744,0.3910019807291074,0.09943181818181818
NOLC1,5.62787383607695,0.6888351892632132,1.0596454309420231,0.3910647872557787,0.09090909090909091
CGRRF1,8.109395143457483,0.42285774312099395,1.0586727295621041,0.39176958084672064,0.09090909090909091
C11orf58,10.467181612567586,0.23375371895066702,1.0585920239207696,0.3918280937994369,0.7698863636363636
ASB1,10.15936339847085,0.25401843332651663,1.0580354227733308,0.39223178826864363,0.08522727272727272
NUP153,8.460122316385373,0.3898610607510883,1.0580257235803114,0.3922388252582755,0.1534090909090909
AC018506.1,7.400323697546701,0.49411946357045067,1.0575491962268553,0.39258465433349243,0.11931818181818182
DDHD1,7.853175258877394,0.44794241203685703,1.0570355449065512,0.3929576390709014,0.3153409090909091
NKRF,8.49261275858987,0.38688601592446986,1.0569007736145628,0.39305553912872626,0.05397727272727273
DBR1,11.784302475866893,0.16109035095430319,1.0565727617396163,0.39329387604214294,0.10227272727272728
FRMD4B,8.971266445276887,0.3447256889986776,1.056402129415684,0.3934178950283851,0.14204545454545456
SIKE1,7.9701873920732025,0.43638773018563637,1.0562813603782035,0.3935056871543667,0.18181818181818182
SHPRH,12.453930762316025,0.13207060012901117,1.056217542301548,0.39355208416055837,0.09375
LRBA,11.963881785869862,0.15282267878762495,1.0561667797202459,0.3935889920041763,0.15056818181818182
RP11-761N21.2,11.904502300638965,0.15551588734983607,1.0559685087835256,0.39373316915994866,0.6477272727272727
NELFB,9.572440547470444,0.2963255740341526,1.055533926665619,0.39404930067736316,0.05397727272727273
IL6ST,10.902812167373524,0.20726704396288317,1.0553929546885552,0.39415188307288757,0.13920454545454544
ABC7-42389800N19.1,9.341401866637465,0.31431918334484577,1.0547405624394557,0.39462683243209645,0.06818181818181818
COMMD9,7.720399056990505,0.46124796682558444,1.0545658310547066,0.39475409953974516,0.23011363636363635
IPO11,7.224312292206008,0.5126359323561718,1.054409553948185,0.39486794698670163,0.048295454545454544
SNORD99,7.981522697082085,0.4352771274381163,1.0542294908476084,0.39499914783315493,0.07386363636363637
PLCD1,8.853091150337702,0.3548403026298291,1.0530409209314593,0.3958658662181405,0.05113636363636364
ORC3,8.219679964339225,0.41231080397036285,1.0530173267130303,0.3958830833507913,0.2215909090909091
MRPS11,8.909678293718102,0.34997264841383335,1.0527107378907175,0.3961068491523549,0.38636363636363635
FAM162A,5.985888496906416,0.6488126677359412,1.052697897145562,0.39611622276684416,0.23295454545454544
UBXN2A,8.504596264203094,0.38579229395517667,1.052345479340814,0.39637353801829356,0.10227272727272728
EBNA1BP2,10.050143830629619,0.26152410565869977,1.052291338671918,0.3964130776263613,0.20738636363636365
HERC2,8.11467066088301,0.4223497271549028,1.0521844655181256,0.3964911356186492,0.125
AC084018.1,11.157215801076163,0.19294928116168086,1.0517789815837804,0.39678737968447186,0.09943181818181818
RP11-1094M14.8,9.706120841453584,0.2862611734445956,1.0515152134774008,0.39698016076463316,0.10511363636363637
DMAP1,12.624703143535358,0.12543139981916565,1.0513871816999332,0.39707375672287126,0.09659090909090909
RP11-33B1.1,8.673657796802933,0.3705690879425292,1.0510568459248817,0.3973153075763516,0.14488636363636365
HMGXB4,10.902123361044225,0.2073069427354573,1.0507754952590638,0.3975211109472484,0.15056818181818182
HMGXB3,12.340084415899355,0.1366629345406901,1.05037332924467,0.3978154034130371,0.07102272727272728
SLC1A4,11.532367309691248,0.17331944152363066,1.0503601653919314,0.39782503858718793,0.08238636363636363
AC008063.2,10.440942823908495,0.2354304262151833,1.0502436268462274,0.39791034432265204,0.0625
C19orf24,10.235168370761317,0.24890666759436378,1.0501436344221817,0.39798354739130626,0.1534090909090909
TMEM9B,8.126032276193328,0.4212568248421581,1.0500834155051746,0.39802763684789505,0.4034090909090909
PDS5A,11.2529824230941,0.18777275189954495,1.0500761682621964,0.398032943141885,0.22727272727272727
NUDT6,10.329759443711044,0.24263960172772653,1.0498547500527462,0.39819508246029495,0.06534090909090909
VBP1-1,8.851768513695005,0.3549546104866934,1.0494269985025653,0.39850843050277246,0.3125
KCTD10,8.939396199217699,0.34743421795198254,1.04912749440384,0.3987279220015909,0.08238636363636363
PTPRA,8.626946538702251,0.37473638309448,1.0489487650782474,0.39885893932755706,0.13920454545454544
APOL1,13.507817371279867,0.09553081451810769,1.0486145811087437,0.39910398384384344,0.19602272727272727
HECTD4,8.324743065200298,0.402408164302517,1.0482571845095825,0.3993661521476755,0.07670454545454546
PRDM8,10.149035080805412,0.2547210833601965,1.048069363907299,0.3995039705579218,0.056818181818181816
ERI3,6.347761843558535,0.6083388024951955,1.0478875755003652,0.3996373906213391,0.13636363636363635
EXOC5,10.496741569599278,0.23187599602347794,1.0476463052471174,0.39981450866017515,0.23579545454545456
LNPEP,8.433743532077031,0.3922868453592302,1.0474352533184201,0.399969482908179,0.21306818181818182
UBAP2,9.584474304480933,0.2954091823750401,1.0469803506195305,0.4003036412682543,0.05397727272727273
PLGRKT,7.996899081374075,0.4337730873548734,1.0468943978388805,0.40036679900154426,0.22443181818181818
WDR48,11.013250774100454,0.20094952146581807,1.0465112588338867,0.40064840251096606,0.1590909090909091
THG1L,5.156656063277631,0.7407088434102687,1.0464945784558903,0.40066066519776133,0.09375
EIF5B,10.914246377544224,0.2066056251134248,1.046246226993308,0.4008432696817961,0.5823863636363636
TRMT11,7.6530140406105875,0.4680770548072788,1.046102515712394,0.4009489591345979,0.08806818181818182
SNORA76-1,8.346121830723646,0.40041069806756185,1.0459516544240124,0.4010599253450998,0.1278409090909091
ATR,7.237126611255713,0.5112781257850465,1.045136646998922,0.4016597314760498,0.08238636363636363
NAT9,6.7165155905398075,0.5675043671792214,1.0448895189507816,0.40184171457242823,0.07102272727272728
DIS3L,10.60185080682247,0.22529497234566598,1.0448472891205356,0.4018728173397403,0.08806818181818182
DARS,8.154241838525227,0.418550302846932,1.0443258100429462,0.4022570145512691,0.3210227272727273
SRI,10.57085001209537,0.22722047426997496,1.0433532140528363,0.4029741713431428,0.6988636363636364
ANAPC4,10.496278571871498,0.2319053153645444,1.043132806308716,0.40313680070980246,0.14488636363636365
MED13,7.98111887693684,0.4353166658534099,1.0430503770264892,0.4031976320389391,0.1846590909090909
SWT1,5.879653436636732,0.6607104806936529,1.0426535338081238,0.4034905737918268,0.056818181818181816
CCT7,8.188677387221981,0.4152600884728705,1.0423517246404188,0.4037134504009574,0.39488636363636365
ZHX1,7.835995350512466,0.4496525428738294,1.0417480701156794,0.40415945599362235,0.07954545454545454
ASH1L,9.661192642717122,0.28961535636161434,1.0416034969640722,0.4042663174141072,0.10795454545454546
RPS6KB2,6.099864194300105,0.6360465480350594,1.0411412854271436,0.40460807730590637,0.09659090909090909
ELP2,8.02622263207807,0.43091281154120503,1.0406371943195984,0.40498100381837626,0.1534090909090909
C19orf25,8.516917778764572,0.3846697328844641,1.0398850037511447,0.4055378635329454,0.10795454545454546
CASP6,8.23596855915877,0.4107661971574093,1.0398757719046812,0.40554470092294137,0.16761363636363635
NSMCE4A,8.208514672338206,0.4133715459467033,1.0394634034373753,0.40585018525955485,0.23579545454545456
CCDC90B,7.804396932178366,0.4528069111164268,1.039353724675647,0.40593145931470737,0.3096590909090909
UNK,8.950334234559923,0.3465030314608859,1.0390760989308405,0.406137229510153,0.19886363636363635
ATXN7,7.495671025694617,0.48421487552782105,1.038444599211852,0.4066055194447725,0.3210227272727273
GTF2I,8.215343268533404,0.41272261571003027,1.0383331573342038,0.4066881934217281,0.3039772727272727
ZBTB1,8.742142017734365,0.3645134231581623,1.0381141259661413,0.4068507131834568,0.2897727272727273
NDUFC1,11.472247466606,0.17634921011164204,1.0380632288370224,0.4068884841433682,0.6505681818181818
COX6A1,13.287858089094433,0.10232165921107747,1.0379059594194435,0.40700520783885025,0.9090909090909091
TSFM,11.234263443355387,0.188775537883594,1.0378498747107625,0.40704683822773846,0.11647727272727272
NRBF2,7.852845012147929,0.4479752530299971,1.0378451269076838,0.4070503625312865,0.1846590909090909
TRIM28,7.624071174911257,0.4710256337219578,1.0377500015715162,0.4071209781546558,0.12215909090909091
DDX27,10.937321186003622,0.20527602476345022,1.0377159263821987,0.4071462754384106,0.2755681818181818
LIMA1,11.60690462918529,0.16962328237592225,1.037682715975574,0.40717093162806034,0.05965909090909091
RP11-458N5.1,6.281929161993022,0.6156839643876587,1.03727753556576,0.40747182001026144,0.5085227272727273
PPP4R2,7.894968244024035,0.4437967277477596,1.0368079056582644,0.4078207373194483,0.12215909090909091
AP3S2,12.953124834545553,0.1134726470546663,1.0367055068537787,0.4078968397834201,0.0625
PDE7A,9.73969329752445,0.28377347381306184,1.0364996519518874,0.4080498564940865,0.1590909090909091
NEU1,8.78949828074018,0.36036379077700853,1.03623981944722,0.4082430455826926,0.1875
MBTPS1,11.700354326748412,0.16508237541696702,1.0360309734713216,0.4083983655689897,0.11363636363636363
SLC6A6,17.774028036765618,0.02298592635852806,1.03597838485411,0.4084374816644188,0.125
NABP2,11.180142017426864,0.191699542975117,1.0357430473918943,0.4086125564623328,0.13636363636363635
POLR2J,8.610238647367641,0.37623418981346896,1.035631878733535,0.4086952740246736,0.375
CSTF2T,7.722328014159979,0.4610532244058948,1.0356211145228857,0.4087032839169962,0.08522727272727272
METTL14,10.903576490126943,0.20722277817001278,1.0355182524472641,0.40877983069423907,0.21306818181818182
ZNF160,14.363101829754054,0.0727785842611542,1.0355018649889407,0.4087920265338652,0.09659090909090909
ACTR10,11.244618853776437,0.18822025196538425,1.0348908858276609,0.4092468849552979,0.3153409090909091
ZNF253,8.583155649297119,0.3786701550409162,1.034810671069699,0.40930662547244456,0.06534090909090909
QKI,10.028626043672457,0.2630224893580778,1.0347585436669684,0.4093454505502172,0.14488636363636365
PRR14,8.521248195175637,0.3842756917136571,1.034498673342955,0.4095390380391829,0.11363636363636363
USF1,10.748353571107783,0.21636952238758872,1.034222843921085,0.40974457445751117,0.06818181818181818
TBC1D25-1,8.890707226466311,0.3515995691443566,1.033933829865475,0.40996000218785533,0.0625
TBCC,9.991726020614173,0.26560712121450525,1.0339074950281042,0.40997963526191306,0.41761363636363635
ASB8,8.454317408727103,0.3903940825539253,1.0337920601066308,0.4100657006620258,0.22443181818181818
POLR2M,11.161626663874243,0.192708324016857,1.033043146654723,0.4106243360381806,0.10511363636363637
MIR22HG,4.071814043331759,0.8505866805259655,1.0329244261514956,0.41071293498179595,0.07954545454545454
RCHY1,8.960269853494518,0.34565863722624374,1.032238227245142,0.4112252578386898,0.10795454545454546
ZFAND2A,8.683978099930433,0.36965239992852783,1.0320101664872903,0.41139561519586754,0.11363636363636363
KPNA6,7.920398999918118,0.44128424076640604,1.0317637111421878,0.4115797606059524,0.4375
PGPEP1,8.910984445461708,0.34986082053308015,1.0311820948165615,0.4120145261284503,0.08238636363636363
CPSF2,7.560165827582181,0.47756814201192554,1.030268159964054,0.41269825977642655,0.13920454545454544
CLINT1,12.190918207930622,0.14288670537799755,1.030260966799564,0.4127036438247665,0.09943181818181818
DPH7,7.175309282904835,0.5178418046096563,1.030258746317696,0.41270530585304854,0.08806818181818182
RP11-977G19.5,8.118599788094917,0.4219715911864412,1.0301370545123738,0.41279639816253216,0.08522727272727272
ANKRD26,12.46626231310552,0.13158123250792805,1.029766286294976,0.4130740105776654,0.07670454545454546
MIS18BP1,11.53066613400251,0.17340457496623146,1.0297234639037811,0.41310608099995566,0.3125
SLC17A5,10.131806094803029,0.2558965007308112,1.0288137246257567,0.41378775191096273,0.07102272727272728
PDCD11,9.831102277076807,0.27708107412035504,1.0286635123553,0.41390037106716254,0.10795454545454546
SIDT2,6.226821984448094,0.6218408943664051,1.028436999506094,0.41407022989624054,0.05113636363636364
LDB1,9.816906453328654,0.27811264622038995,1.0278664109989462,0.41449829049245235,0.05965909090909091
DYRK4,9.914088095449857,0.2711076852387185,1.027841273719169,0.414517154767593,0.09659090909090909
VPS54,11.617048381060119,0.1691253879813132,1.0277433705203016,0.4145906311126051,0.08522727272727272
SF3B1,12.229420777488953,0.14125748386206727,1.027340221542259,0.41489327613601484,0.7414772727272727
EIF3M,3.815235406618234,0.8733968583417974,1.0271078769195736,0.4150677575965839,0.48579545454545453
RPE,8.12820123789512,0.421048371355091,1.0270340247774143,0.4151232267270468,0.13068181818181818
CMIP,9.278817099787044,0.3193241013805412,1.026442104834685,0.41556796735251844,0.056818181818181816
SECISBP2L,12.324374064088435,0.13730729680183418,1.0262984315700598,0.4156759593417378,0.10795454545454546
GLA-1,12.992784045127562,0.1120981310672125,1.0262778307789566,0.4156914452902574,0.16761363636363635
SLC37A3,10.592374171438616,0.22588220725554148,1.02539293298723,0.416356960742841,0.06818181818181818
SLC39A10,12.392964355857728,0.13451308332612755,1.0251501548145525,0.4165396602171006,0.22443181818181818
PHF14,8.560246618924022,0.3807384625572622,1.0242613586668317,0.4172089172314808,0.06534090909090909
METTL23,9.160907406324297,0.32890448096704994,1.0241614840902717,0.4172841618296688,0.21306818181818182
RP11-51J9.5,8.245149477381426,0.40989709622790416,1.0240706535283193,0.41735259972237243,0.11931818181818182
GTF2H2,9.900636154885749,0.27206936725585795,1.0239187874186335,0.4174670407619224,0.09659090909090909
C11orf57,7.627032186190036,0.4707235584881142,1.0234057617033505,0.41785377640524984,0.07670454545454546
GOLGA5,7.195827835915539,0.5156594157713181,1.0229798248273574,0.41817502243545857,0.1278409090909091
SEC62,9.249847585754024,0.32165964557001414,1.0228304951444906,0.4182876829613173,0.6448863636363636
SNRPGP10,12.43188676749223,0.13294930276438496,1.02279243069365,0.41831640323247454,0.8068181818181818
KHSRP,11.147191865586645,0.19349778400855494,1.0221720984391571,0.41878461841408715,0.11363636363636363
C9orf64,10.14717047432656,0.254848093387279,1.0221704375035996,0.418785872471901,0.06534090909090909
KRT10,6.015908762635528,0.6454497810690545,1.0217994823510064,0.4190660105694801,0.5539772727272727
LSM14A,8.187040933901296,0.4154161056632202,1.021282718168613,0.4194564447839791,0.45738636363636365
MLKL,9.142003635289631,0.33045877928894,1.0201072503638353,0.4203453505520581,0.12215909090909091
CDYL2,8.871455296362422,0.3532557135562002,1.0196992025441003,0.420654180798002,0.06818181818181818
NUP98,9.559213331176968,0.297335226382505,1.019676096448481,0.4206716725875632,0.16761363636363635
GPN2,10.98572199149211,0.20250952377317818,1.019590158891973,0.4207367328310527,0.07670454545454546
USP47,8.188625852620453,0.415265001190099,1.0195440938632927,0.42077160944347347,0.23863636363636365
NUP88,10.179408310102305,0.25265898374597395,1.019504128152707,0.42080186953316656,0.13352272727272727
AL161626.1,9.134633077589578,0.3310661688787569,1.0187055810901242,0.42140675796585364,0.07954545454545454
B3GNTL1,10.46640797368532,0.23380302186302065,1.0183446150343987,0.4216803518879956,0.06818181818181818
MTMR3,6.346689974620326,0.6084582947413708,1.0182157508154521,0.42177804959790005,0.07954545454545454
AUH,9.845881806561023,0.27601011321604113,1.017532849498425,0.42229600855341576,0.14772727272727273
VAPA,11.140174896896173,0.19388250379595662,1.0174568968738313,0.422353639175033,0.6164772727272727
HLTF,7.841288595864871,0.4491252719987936,1.016644377787685,0.4229704422389127,0.13068181818181818
RIC8B,12.013154837392458,0.15061791073008177,1.0165374282520523,0.4230516693742132,0.07670454545454546
RASGRP1,11.116109978628193,0.19520665036892262,1.0161833044211943,0.4233206879212428,0.4090909090909091
ARHGEF1,9.125323475246502,0.33183444887770114,1.0161817484542812,0.423321870168365,0.2556818181818182
ING1,11.995690706980437,0.15139625642007698,1.015166216150584,0.4240938972571713,0.05397727272727273
MAT2A,9.866966032108532,0.2744876411184178,1.0151564618554418,0.4241013166298716,0.15625
CLK1,6.879717526629343,0.5496642373235909,1.0151098320901377,0.42413678549553324,0.48295454545454547
RPRD1A,7.551251189708639,0.47848427124525417,1.014584180471109,0.42453674099535005,0.06534090909090909
MTERFD2,8.891244145998604,0.351553454867961,1.0136845436179023,0.42522176097530606,0.10227272727272728
SLC35A1,7.537288297935427,0.47992087915825987,1.0135074638762818,0.42535667217614875,0.1875
MLF2,9.622963919670244,0.2924919592476683,1.0129566436532336,0.4257764825258836,0.2471590909090909
GNAI2,8.904629901214692,0.35040509735245384,1.0127463185903927,0.4259368461149365,0.5
NIP7,11.251375197216143,0.1878586801513872,1.0123040857194434,0.42627414322428064,0.1903409090909091
DIDO1,5.421556830635593,0.7117144787675886,1.0117409021026635,0.42670391474018526,0.14488636363636365
RNF220,13.797037290634805,0.08721137301218836,1.0115050776571166,0.42688394928436413,0.05965909090909091
ELK4,14.022303222562877,0.08118594009499214,1.0113118042481697,0.42703153196374993,0.14772727272727273
ECH1,12.207836053199221,0.1421688682254292,1.0107000940076372,0.427498825159695,0.78125
STIM2,7.625652175866926,0.4708643319529089,1.010679774907569,0.4275143522369457,0.15056818181818182
ZNF791,11.832307274333262,0.15884421059437231,1.010545501673566,0.42761696686880085,0.1534090909090909
RPN1,7.8810940068874995,0.44517070459164065,1.0097770845412215,0.4282044815713255,0.4914772727272727
CNOT10,11.584943918094664,0.17070538544363162,1.0095772160472956,0.428357372713027,0.08806818181818182
GPR89A,8.054856612038229,0.42812999466449714,1.0094928063069168,0.42842195211032424,0.10511363636363637
PHF23,7.248275607822947,0.5100979856967636,1.0089808319214333,0.4288137685492117,0.08238636363636363
TAP2-1,11.083435134678448,0.19701632330644037,1.0089023013405878,0.4288738865905948,0.05965909090909091
RP11-660L16.2,9.677134984362345,0.288421875644641,1.0088743308914419,0.4288953001653731,0.08522727272727272
TUBD1,5.896946458898894,0.6587743222865341,1.0088286782680285,0.428930252152282,0.08806818181818182
EXO5,10.867810621677641,0.20930232216535466,1.00861633079257,0.42909284845792867,0.048295454545454544
MIR24-2,6.999092127567233,0.5367306239154201,1.0084460069608503,0.429223292471726,0.07386363636363637
NFKB1,11.371289898067548,0.18153563774785425,1.0076723782476884,0.42981606924330595,0.1875
CUL1,6.285659033201265,0.6152674980815784,1.007409078109061,0.4300179244407609,0.32670454545454547
AAMP,13.197154315425426,0.10524378951790216,1.0073506988447836,0.4300626874035812,0.21875
HUWE1-1,11.95534845297143,0.1532072720699824,1.0070416561603803,0.4302996938369193,0.21875
ZRANB2,7.616809112491103,0.47176689501431324,1.0070043919589828,0.4303282769963576,0.5767045454545454
MCPH1,8.70822920094514,0.3675040784570543,1.0066243570812552,0.43061984125902053,0.06534090909090909
TNRC6B,8.778968910015442,0.3612837544868638,1.005664886515087,0.4313564532451504,0.5
ZNF3,6.076010229045557,0.6387178331353138,1.005661205588911,0.43135928057824796,0.08522727272727272
CTBP1,6.641867122667921,0.5757182183283858,1.005432258802414,0.43153515624425015,0.7755681818181818
TDRD3,8.396629375364293,0.3957155062209645,1.004879380820645,0.431960042701052,0.07670454545454546
GPR19,7.503116531597001,0.4834453398807822,1.004224331607383,0.4324637560981672,0.08238636363636363
STAMBP,6.357111096913665,0.6072966950037997,1.0041998573470161,0.43248258255494143,0.21022727272727273
USP21,15.188253896777358,0.05558670175850437,1.0035768624441106,0.43296196899111816,0.0625
PHC3,8.498926000146241,0.3863095728536521,1.003466158216928,0.43304718604128384,0.3068181818181818
