PeakID,clonal_p,quality_p,max_height,itype,gene,gene_clonality
Interval_16618,0.0023952095808380536,0.10586100526220288,201.74466,promoter-TSS,CD63,0.0002690550972622639
Interval_45133,0.026952605418524178,0.5228346456692914,44.28274,intron,DIDO1,0.30521932556769854
Interval_45222,0.04929882897209714,0.5717796732687581,138.58716,promoter-TSS,RGS19,0.0027037078233315666
Interval_65645,0.27072086376627524,0.16846617973959988,29.13533,intron,PTPRK,0.7088314749930313
Interval_24816,0.028625126499927767,0.18933063466820876,112.70228,exon,PIAS1,0.2697218561526445
Interval_45532,0.0027106949236080924,0.21009107994795428,228.79425,promoter-TSS,MAP3K7CL,0.02626329706185486
Interval_73948,0.18741307371349036,0.1629867872044506,15.652603,intron,EIF3H,0.9603797207520632
Interval_29993,0.02710694923607726,0.6086742237555446,18.830671,intron,IKZF3,0.09232175627844369
Interval_1541,0.34491001124859366,0.3004481711724736,69.75775,exon,PSMB2,0.5960449422290965
Interval_43947,0.009181636726546483,0.9699510070767556,269.87604,promoter-TSS,BCL2L1,0.08417628218004733
Interval_77846,0.7393138357705291,0.8842850946942316,66.39802,intron,RALGDS,0.5237781338146762
Interval_6910,0.08031577776954157,0.1953888875924673,29.591057,promoter-TSS,TARBP1,0.2645200624972928
Interval_39440,0.0015401488810582453,0.3933497180858754,62.0002,promoter-TSS,IL18RAP,0.7386326024135067
Interval_48982,0.48719469256143233,0.7066454171453986,20.794432,promoter-TSS,ZNF502,0.4266659920057373
Interval_31355,0.27861789793262937,0.32410004337140375,131.81473,promoter-TSS,C17orf80,0.24593311085846573
Interval_17864,0.03804836895388042,0.29359548937400604,79.712006,intron,CHST11,0.6388524007873637
Interval_7951,0.00024451508213430007,0.1417322834645669,39.397133,intron,MLLT10,0.8185285617552731
Interval_58192,0.0798322972386879,0.28761023565129396,172.64648,intron,TTC33,0.2634184954432507
Interval_79949,0.7464796877258926,0.15579008240566716,104.91377,promoter-TSS,RPL39,0.7210429773462769
Interval_52999,0.6759571550350241,0.4601015529446648,17.279472,intron,PPP1R2,0.8791171425267267
Interval_25271,0.010269633449663806,0.6445444319460067,67.2524,intron,BCL2A1,0.4901123867457009
Interval_75442,0.015169660678642227,0.17858827798947563,153.3355,promoter-TSS,PLAA,0.2316787640030376
Interval_47938,0.013046217708758245,0.6881198515856533,33.044388,intron,CIDECP,0.7046544093508471
Interval_3948,0.00030933633295782137,0.28182738181292466,156.52605,promoter-TSS,PDE4DIP,0.4738407879138736
Interval_13457,0.7012342018457435,0.4401615951966198,21.520771,intron,SYTL2,0.8207510960820477
Interval_59123,0.0076495132127955,0.32310500695410294,26.113937,intron,SERINC5,0.33549187558858473
Interval_79794,0.051097804391217916,0.1858464888405008,174.36636,promoter-TSS,ATG4A,0.9202626151529347
Interval_35665,0.24935665751048142,0.16342344947231457,94.62569,TTS,RPS19,2.3708310876277234e-06
Interval_26648,0.0027106949236080924,0.17249876786594387,32.27774,intron,DCUN1D3,0.010067100157884258
Interval_19315,0.012774451097804174,0.2080929050988931,210.44054,promoter-TSS,UFM1,0.7806845032458917
Interval_32887,0.265648102513554,0.1939379004435683,16.09794,exon,C18orf25,0.2004570995821283
Interval_27972,0.00024451508213430007,0.4205849268841395,57.86686,intron,ZNRF1,0.7909654867089511
Interval_9834,0.04102934798322988,0.383836923521758,110.60339,intron,HELLS,0.16243942976848957
Interval_62956,0.0775112810367441,0.21366065386320676,19.749735,TTS,ABCF1,0.2630986633208635
Interval_77677,0.03227599084179844,0.2497841458007607,29.171179,intron,FNBP1,0.1436585125108067
Interval_49052,0.0027106949236080924,0.5266140956136027,16.046658,intron,LZTFL1,0.5755440181800671
Interval_58628,0.00030933633295782137,0.20818273818129251,118.08735,intron,ZSWIM6,0.12726691736066967
Interval_74623,0.15818538971869067,0.9972697360744872,16.138868,promoter-TSS,DENND3,0.08416333929607549
Interval_40002,0.07065868263473052,0.16287425149700596,206.05362,intron,NIFK-AS1,0.5651187103968296
Interval_27966,0.5165245048431402,0.18808732109295934,147.043,promoter-TSS,WDR59,0.43818361100189546
Interval_25161,0.03313373253493068,0.2591907094901107,220.4398,intron,PSTPIP1,0.12896152664424076
Interval_1255,0.5813720766465292,0.19802824209629,15.118593,intron,YTHDF2,0.45284169190530443
Interval_4800,0.3110231844755148,0.16726950271859609,26.57066,intron,UCK2,0.33647081430298914
Interval_8432,0.00040769430339915314,0.7413104611923509,32.290073,intron,CCNY,0.3334580266802762
Interval_50708,0.0002566914801763742,0.5852248084429665,84.10983,intron,CD200R1,0.13136189072982735
Interval_15737,0.3108558299827687,0.415393452039058,243.51813,promoter-TSS,ITPR2,0.35606538487634704
Interval_62695,0.0017465862178475122,0.24039377580184185,16.140577,exon,CMAHP,0.17436151614858664
Interval_72390,0.0017465862178475122,0.26738647189583997,37.109283,intron,KAT6A,0.42634107602820176
Interval_65115,0.0002566914801763742,0.66014167991904,84.46103,intron,ARMC2,0.2913229913945649
Interval_21797,0.0002566914801763742,0.20043371403787769,104.350685,intron,DAAM1,0.044573461555411045
Interval_15100,0.0017968403612346195,0.10250281214848145,52.734386,intron,MLF2,0.26963571656587587
Interval_69403,0.011823134798562007,0.59267729213824,19.130957,intron,CDK6,0.00043745177932678995
Interval_53647,0.00024451508213430007,0.4499060286251265,78.94734,intron,LINC00504,0.6534535493208833
Interval_50082,0.045800202399884915,0.10909353766083563,130.91972,promoter-TSS,CHMP2B,0.07051292066741227
Interval_35625,0.08439272080352822,0.1876505689188689,18.830671,promoter-TSS,HNRNPUL1,0.866259597226213
Interval_47349,0.012375249500998442,0.20130647795318457,150.7943,promoter-TSS,PHF5A,0.8457560719880808
Interval_73349,0.6474409448818901,0.4839381234639295,69.94249,promoter-TSS,TMEM55A,0.40014043498722074
Interval_31714,0.24280347655989487,0.33731594054091896,18.600063,intron,PGS1,0.2695430730191642
Interval_22405,0.0002566914801763742,0.10961754780652422,48.50016,intron,ELMSAN1,0.19726704169403048
Interval_78812,0.015968063872254912,0.12607512248230812,206.7891,promoter-TSS,MED14,0.49945716076686486
Interval_21623,1.0,0.23281917252001028,26.898117,intron,GNG2,0.7830435427589693
Interval_74039,0.0003180569611100914,0.37857452652884194,255.55905,intron,SNTB1,0.09420788098465202
Interval_7529,0.0003180569611100914,0.1546913401763771,113.972435,intron,PRKCQ,0.7260063781038412
Interval_4038,0.022890888638920304,0.47066647390487204,97.04067,intron,ACP6,0.003421134621536604
Interval_53497,0.037429696287963554,0.47393378632355065,85.45011,intron,TBC1D14,0.08574945251591148
Interval_72445,0.12750079390282687,1.0,26.82827,intron,HGSNAT,0.5064581731550215
Interval_13360,0.013046217708758245,0.31752736097822787,32.281155,intron,NARS2,0.651208026399663
Interval_47827,0.00024451508213430007,0.6611361079865017,40.322372,exon,BHLHE40-AS1,0.07638487156499298
Interval_12700,0.06202110741651057,0.5133150209628452,117.279144,promoter-TSS,MRPL49,0.6070243380314315
Interval_68699,0.00024451508213430007,0.23478627671541052,41.256817,promoter-TSS,IKZF1,0.9200291370415749
Interval_25162,0.10806711315427187,0.1423790776152981,50.44021,intron,PSTPIP1,0.12896152664424076
Interval_12892,0.0002566914801763742,0.8487783721266445,142.15656,promoter-TSS,DOC2GP,0.1199401301274102
Interval_70529,0.4655511811023626,0.13103946797744692,78.26302,promoter-TSS,TMEM209,0.2814736384134117
Interval_6495,0.06063974036943953,0.18061745968776977,24.210867,intron,DUSP10,0.18486228048618397
Interval_28727,0.867379077615298,0.2546681664791901,48.856857,promoter-TSS,ITGAE,0.46022879944243644
Interval_10483,0.0017465862178475122,0.33534455382661166,37.628075,intron,AFAP1L2,0.00039414274732986254
Interval_67925,0.10738522954091767,0.344184358555616,279.84732,exon,FAM126A,0.2374751552735102
Interval_76684,0.00040769430339915314,0.36090822112804233,31.630539,intron,LINC00476,0.14455135687252732
Interval_20558,0.0017116055749437642,0.20821147356580427,66.34868,intron,STK24,0.3070053851456418
Interval_37513,0.013692844599551335,0.6246703848038644,34.657383,intron,LBH,0.00039558619674757815
Interval_48291,0.42155590971424317,0.5592453949075276,16.140577,intron,TBC1D5,0.13798849021569637
Interval_33355,1.0,0.4837467621870114,32.281155,intron,BCL2,0.3695326410664071
Interval_72270,0.3638571635101925,0.6172329044383403,150.64542,promoter-TSS,RAB11FIP1,0.38858165993113075
Interval_52598,0.4823023609206474,0.17393721507727655,20.637127,intron,ECE2,0.0040293672952467436
Interval_32076,0.03850372202646224,0.15762092238470193,62.0002,intron,TBCD,0.03522181454738829
Interval_61973,0.27025948103792363,0.16715659589911092,190.08,promoter-TSS,GMDS-AS1,0.26588918081631957
Interval_43491,0.0011976047904196374,0.13924877517691892,217.19629,promoter-TSS,PANK2,0.014752545504747616
Interval_5360,0.029262828740111546,0.8985095613048368,43.314777,intron,FAM129A,0.7485804752850638
Interval_23850,0.12526544232609138,0.18771091113610794,52.00303,intron,SRP14-AS1,0.8960143514055663
Interval_50305,0.01037924151696612,0.17183814189802216,167.29318,promoter-TSS,TFG,0.27122744401791915
Interval_6692,0.0003180569611100914,0.48359115223362725,171.05263,intron,SNAP47,0.34547726363922787
Interval_8875,0.00030933633295782137,0.39097874801214394,161.38873,intron,ARID5B,0.0004430255499245525
Interval_41806,0.17507279880854476,0.43558210627027283,26.90096,TTS,ANKRD44,0.0001777016034751933
Interval_49272,0.013091265488997528,0.7174071991001125,38.34262,promoter-TSS,C3orf62,0.057735782607044574
Interval_20673,0.061196105702364,0.6003998609179415,16.138868,intron,PCCA,0.30790476831100366
Interval_10189,0.0014670904928094641,0.5071147356580428,39.2668,intron,WBP1L,0.1325518740483618
Interval_59888,0.24420888773581428,0.4998949898490187,18.830671,intron,REEP5,0.38306123105356227
Interval_29734,0.061617800697979175,0.2718362775068257,20.138842,intron,SLFN12L,0.0001172029412239631
Interval_49430,0.14312563249963883,0.26829550383114065,115.04485,promoter-TSS,WDR82,0.6595647758255909
Interval_13991,0.0733849746117633,0.901360464844935,25.375937,intron,RDX,0.14836176529988368
Interval_12790,1.0,0.30753972884045455,24.73952,TTS,PACS1,0.876020273090142
Interval_20837,0.3525560022975299,0.12096496266513501,342.50262,promoter-TSS,ANKRD10,0.00652512058707618
Interval_14926,0.5239758653540803,1.0,41.54683,intron,CACNA2D4,0.013142504590981527
Interval_42764,0.06523108854379,0.21022200807975988,17.867432,intron,SP100,0.5893061557387055
Interval_47251,0.043028511821974536,0.31919332406119616,16.456638,intron,GRAP2,0.015087807369808604
Interval_11585,0.0009561891515998955,0.3520514603616134,19.387838,intron,PIK3C2A,0.8985665527264282
Interval_71171,0.1437125748502991,0.29018326982398834,160.12924,promoter-TSS,ABCF2,0.12178651830578394
Interval_24048,0.00804274465691801,0.5895619488217435,61.682693,exon,MFAP1,0.008511167243390586
Interval_68834,0.7528942115768458,0.2818000362910542,198.11649,promoter-TSS,CCT6P1,0.1988954674988175
Interval_47723,0.28984814398200254,0.325372271215845,77.107956,promoter-TSS,SBF1,0.6902771653768687
Interval_27224,0.000815388606797085,0.16299908991202483,53.121986,intron,PHKB,0.08361980475395445
Interval_52244,0.0027106949236080924,0.4477575160177427,25.37261,intron,FNDC3B,0.014840457455304846
Interval_50277,0.19936251436195873,0.9608428814785429,21.518496,intron,FILIP1L,0.014897794728733064
Interval_34542,0.0002566914801763742,0.29715194448460314,82.75042,promoter-TSS,ZNF443,0.5295946777010639
Interval_22829,0.32091947376030083,0.28058406823767534,117.10134,intron,CCDC88C,0.19840884143520462
Interval_506,0.1256324996385716,0.5625271071273674,130.43837,promoter-TSS,MAD2L2,0.0779964616443024
Interval_22318,0.00040769430339915314,0.8525590551181103,56.32509,intron,SIPA1L1,0.026173172979330202
Interval_62135,0.03512974051896178,0.3227363454908365,209.82751,promoter-TSS,RREB1,0.37233526992115235
Interval_77178,0.0009541708833314955,0.1666040190834177,103.67685,exon,TNFSF8,0.0031191912565481845
Interval_50622,0.0076495132127955,0.1376912378303199,17.221375,intron,CD96,0.0014412278543564953
Interval_22971,0.3157305206169928,0.11982564679415075,62.762287,promoter-TSS,DDX24,0.12424037360617181
Interval_43349,0.3155424200278165,0.6231745479833102,30.987827,intron,FAM110A,0.9294202668632292
Interval_17773,0.14153534769408715,0.1917016047419402,92.963486,promoter-TSS,ARL1,0.4485882326806896
Interval_48551,0.00030933633295782137,0.2642764204134741,132.47595,intron,TGFBR2,0.5135039289475993
Interval_27048,0.032441810033251306,0.724244614717363,147.95532,exon,ITGAL,0.014012063513365668
Interval_47700,0.0038166835333235394,0.5118693075032529,150.98239,promoter-TSS,TUBGCP6,0.6627339308644316
Interval_32029,0.013046217708758245,0.20511982825006414,24.250076,TTS,CD7,0.0014393420212046107
Interval_11055,0.1256324996385716,0.7667485904293769,119.59244,intron,LSP1,0.0015199957414831252
Interval_15414,0.29417885264341936,0.10854416654619059,82.54851,intron,APOLD1,0.08420726043678477
Interval_22890,0.00847081884582157,0.5440944881889764,36.89166,intron,RIN3,0.3921110689118929
Interval_72991,0.2954624478442285,0.8311022253129347,21.520771,intron,UBE2W,0.6289588728824491
Interval_46623,0.1349468144249658,0.1494384937548645,18.42322,intron,CRYBB2P1,0.2365867810535722
Interval_18378,0.3065523059617542,0.47931184039323405,62.53524,promoter-TSS,COQ5,0.24531537102146767
Interval_75749,0.18932545201669015,0.34075104311543813,25.832056,exon,ZCCHC7,0.18020323700378768
Interval_73500,0.16666184762180147,0.8790226977013156,130.91972,promoter-TSS,POP1,0.8802768514627306
Interval_63731,0.27994938132733393,0.14769403824521932,51.02015,promoter-TSS,AARS2,0.7737143751958319
Interval_47160,0.21653543307086576,0.5202255312996964,73.24296,promoter-TSS,DNAL4,0.6939608007701099
Interval_68701,0.06406467315716247,0.5362482614742698,15.999111,intron,IKZF1,0.9200291370415749
Interval_60812,0.006601907217640757,0.164702587916832,39.21054,promoter-TSS,ARHGAP26,0.060789060735504795
Interval_75348,0.8962845164088482,0.10576839670377336,101.70691,promoter-TSS,KLHL9,0.028685777067726532
Interval_28262,0.1320929543011754,0.65566004713789,21.518496,intron,USP10,0.42962993868590027
Interval_65967,0.7350728290278341,0.39705718839183124,16.17339,intron,MAP3K5,0.18277479464289276
Interval_19794,0.022015492383528623,0.655216670944858,30.484528,intron,INTS6-AS1,0.13442457850405698
Interval_50267,0.05414417275325456,0.22769133058113689,15.03562,intron,FILIP1L,0.014897794728733064
Interval_11063,0.005133829603528706,0.618620789359549,59.20276,promoter-TSS,MRPL23,0.4543255677977886
Interval_58532,0.5402468706536857,0.37908553546592494,20.616266,exon,MAP3K1,0.5011210962042744
Interval_70582,0.1055949110886224,0.11528119126789071,142.09525,intron,LINC-PINT,0.10603107246150274
Interval_47506,0.043028511821974536,0.17463490959666206,21.215406,intron,PARVG,0.0189473913830981
Interval_53345,0.013046217708758245,0.7382680325764823,25.210724,intron,ADD1,0.01790157349130674
Interval_36692,0.009181636726546483,0.11613137361640358,150.35622,promoter-TSS,TSSC1,0.03812962293518096
Interval_2133,0.49636561673372337,0.5205236506195599,22.822918,TTS,COA7,0.2341026590913606
Interval_79741,0.099606299212598,0.8868873789214977,64.84112,promoter-TSS,ZCCHC18-1,0.072506072925025
Interval_61478,0.05648298397314788,0.541872890888639,30.57618,intron,DOCK2,0.2449026660666508
Interval_24326,0.06836332958380187,0.10391788347549513,95.040016,intron,RAB27A,1.389917250605819e-05
Interval_28787,0.11474109163885882,0.12365016872890888,46.481735,TTS,RP13-580F15.2,0.4303811831156707
Interval_77392,0.1989032620922382,0.4715628162498193,69.834045,promoter-TSS,MAPKAP1,0.7948329066614261
Interval_61220,0.0027106949236080924,0.2267126663380976,20.665998,intron,TIMD4,1.511544536522926e-05
Interval_51137,0.1540918163672652,0.33242605697695515,146.59732,promoter-TSS,RUVBL1,0.01876220659348334
Interval_46653,0.19512303554360133,0.19712361348834107,18.868954,exon,TPST2,0.03528303975365136
Interval_76140,0.004401271478427171,0.2697975253093363,46.481735,exon,GCNT1,0.7078205801337569
Interval_35573,0.0003992015968069529,0.26296497913264383,261.34543,promoter-TSS,BLVRB,0.9199263318881972
Interval_18533,0.0027106949236080924,0.21414489896500744,16.179068,intron,VPS37B,0.2530510418770901
Interval_51860,0.231227410727194,0.21032239410148912,165.75572,promoter-TSS,DHX36,0.84171814031178
Interval_70696,0.007746191764575361,0.1713065596340979,24.260084,intron,CNOT4,0.416434214394086
Interval_59525,0.04352368462000189,0.6308211473565803,36.595413,intron,ERAP1,0.06884219120750144
Interval_16648,0.060338756903006274,0.29798747266595016,22.134161,promoter-TSS,ESYT1,0.0648050733090716
Interval_71643,0.001283457400881871,0.4541564261963279,56.606873,exon,NEIL2,0.10310561274863399
Interval_66382,0.00024451508213430007,0.10171983291718201,35.94087,intron,UST,0.5960370442572201
Interval_67195,0.002868567454798465,0.25130389429763555,18.978323,intron,MAD1L1,0.7386736502887952
Interval_71162,0.06083588080181046,0.20295275590551176,52.175335,intron,AGAP3,0.6375169588593729
Interval_60795,0.001237345331833728,0.5058840537805407,83.393,intron,ARHGAP26,0.060789060735504795
Interval_75531,0.2569900245771285,0.15208905594911093,112.98402,promoter-TSS,APTX,0.2979946558308306
Interval_23388,0.3422292901546916,0.1554141969061732,122.52988,promoter-TSS,BRF1,0.3553352924159562
Interval_60869,0.2060128141941845,0.5266140956136027,15.493914,intron,PRELID2,0.7148319825922718
Interval_54766,0.2622754491017968,0.1158410451823626,170.35474,promoter-TSS,NUP54,0.08775865355227667
