,Donor,Timepoint,clone_id,DonorDay,HLA Type,TRA,cloneCount_A,nSeqCDR3_A,allVHitsWithScoreA,allJHitsWithScoreA,TRA2,cloneCount_A2,nSeqCDR3_A2,allVHitsWithScoreA2,allJHitsWithScoreA2,TRB,cloneCount_B,nSeqCDR3_B,allVHitsWithScoreB,allDHitsWithScoreB,allJHitsWithScoreB,TRD,cloneCount_D,nSeqCDR3_D,TRG,cloneCount_G,nSeqCDR3_G,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,n_counts,n_genes,is_clone0
P20407_A6_D14_p3_P2,,,A883,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6291,8.747034264178168,27372.598,10.217334,134.37128,4.908021,0.49089706,27372.598,6291,0
P20407_A6_D14_p3_A2,,,A737,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3852,8.256607344626158,19308.336,9.868344,125.877426,4.8432217,0.6519331,19308.336,3852,0
P20407_A6_D14_p3_H2,,,A168,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5952,8.69165057315339,26734.854,10.193761,133.42638,4.9010167,0.49907276,26734.854,5952,0
P20407_A6_D14_p3_N2,,,A13,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5327,8.580731212220226,24492.037,10.106144,130.5708,4.879545,0.5331153,24492.037,5327,0
P20407_A6_D14_p3_D2,,,A19,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3144,8.05356916913454,16752.68,9.726374,124.40144,4.83152,0.74257636,16752.68,3144,0
P20407_A6_D14_p3_B2,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3675,8.209580483475577,18730.553,9.837965,124.04347,4.8286614,0.66225207,18730.553,3675,0
P20407_A6_D14_p3_C2,,,A339,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5150,8.546946149565585,24513.424,10.107017,143.15422,4.970884,0.583983,24513.424,5150,0
P20407_A6_D14_p3_F2,,,A969,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6209,8.733916174927524,27353.473,10.216636,137.9396,4.934039,0.5042855,27353.473,6209,0
P20407_A6_D14_p3_O2,,,A80,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3188,8.067462667010057,17035.459,9.743111,122.40909,4.8155046,0.7185547,17035.459,3188,0
P20407_A6_D14_p3_I2,,,A655,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3390,8.128880142125638,17848.406,9.789725,136.89769,4.9265122,0.7670023,17848.406,3390,0
P20407_A6_D14_p3_J2,,,A693,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3994,8.292798858200374,20100.871,9.908568,140.16656,4.9499407,0.6973159,20100.871,3994,0
P20407_A6_D14_p3_M4,,,A93,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5210,8.558527054909215,24173.344,10.093047,118.64303,4.7845125,0.4908011,24173.344,5210,0
P20407_A6_D14_p3_K4,,,A823,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5230,8.562357743370612,24342.334,10.100014,122.013565,4.8122945,0.5012402,24342.334,5230,0
P20407_A6_D14_p3_P4,,,A373,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6380,8.761080103868347,27688.97,10.228826,129.82294,4.8738446,0.46886155,27688.97,6380,0
P20407_A6_D14_p3_A4,,,A342,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3186,8.066835314417336,16780.418,9.728027,120.96984,4.803774,0.72089887,16780.418,3186,0
P20407_A6_D14_p3_E4,,,A131,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3426,8.139440521874608,17965.383,9.796258,140.59152,4.952946,0.78256905,17965.383,3426,0
P20407_A6_D14_p3_H4,,,A620,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6296,8.747828608488742,27262.037,10.213287,131.6078,4.887396,0.48275116,27262.037,6296,0
P20407_A6_D14_p3_N4,,,A155,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2663,7.88758403166028,14836.096,9.604886,106.46168,4.6771345,0.71758556,14836.096,2663,0
P20407_A6_D14_p3_D4,,,A48,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4887,8.494538500851432,23257.145,10.054411,125.83503,4.8428874,0.5410597,23257.145,4887,0
P20407_A6_D14_p3_B4,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3666,8.207129168071326,18809.299,9.84216,133.37393,4.9006267,0.70908505,18809.299,3666,0
P20407_A6_D14_p3_C4,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5734,8.65434302956347,25800.244,10.158178,133.37521,4.900636,0.51695335,25800.244,5734,0
P20407_A6_D14_p3_F4,,,A821,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6258,8.7417757069247,27350.527,10.216528,130.13531,4.87623,0.4758055,27350.527,6258,0
P20407_A6_D14_p3_O4,,,A109,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4191,8.340933226000878,20694.797,9.937686,129.15067,4.868693,0.6240731,20694.797,4191,0
P20407_A6_D14_p3_L4,,,A771,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4691,8.453614209773367,22736.494,10.031771,122.92633,4.8196874,0.5406565,22736.494,4691,0
P20407_A6_D14_p3_G4,,,A87,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2925,7.98139158158007,15879.088,9.672821,110.52455,4.714245,0.6960384,15879.088,2925,0
P20407_A6_D14_p3_I4,,,A708,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2997,8.005700678662542,16351.8125,9.702155,110.72938,4.7160797,0.67716885,16351.8125,2997,0
P20407_A6_D14_p5_N7,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4462,8.40357646462927,21737.754,9.986852,138.57196,4.9385805,0.6374714,21737.754,4462,0
P20407_A6_D14_p5_G7,,,A9,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5482,8.609407675404048,24684.92,10.113988,144.93213,4.9831414,0.5871282,24684.92,5482,0
P20407_A6_D14_p4_A7,,,A68,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2960,7.993282328101591,16022.686,9.681823,129.55267,4.8717766,0.80855775,16022.686,2960,0
P20407_A6_D14_p5_A7,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5532,8.618485442898109,25189.092,10.134206,140.85551,4.954809,0.55919254,25189.092,5532,0
P20407_A6_D14_p4_N7,,,A436,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2238,7.713784616598755,12883.461,9.463778,115.87481,4.761103,0.89940745,12883.461,2238,0
P20407_A6_D14_p4_C7,,,A95,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2327,7.752764808851328,13326.526,9.497587,140.62973,4.953216,1.0552617,13326.526,2327,0
P20407_A6_D14_p5_K7,,,A5,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4462,8.40357646462927,21915.635,9.995001,130.5352,4.8792744,0.59562594,21915.635,4462,0
P20407_A6_D14_p5_E7,,,A695,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3119,8.045588280803528,16658.42,9.720731,149.21086,5.01204,0.8957083,16658.42,3119,0
P20407_A6_D14_p5_M7,,,A91,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3633,8.198089248956116,18564.648,9.829068,151.61165,5.0278964,0.81666857,18564.648,3633,0
P20407_A6_D14_p5_I7,,,A414,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3694,8.214735833382303,19022.168,9.853413,146.18341,4.9916797,0.7684898,19022.168,3694,0
P20407_A6_D14_p4_M7,,,A16,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2428,7.795234929002173,13810.492,9.533257,136.29073,4.9221005,0.9868637,13810.492,2428,0
P20407_A6_D14_p5_H7,,,A9,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4027,8.301025253838453,20188.572,9.912922,149.33339,5.0128555,0.7396927,20188.572,4027,0
P20407_A6_D14_p4_E7,,,A325,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3601,8.189244525735901,18696.295,9.836134,131.04868,4.8831706,0.70093393,18696.295,3601,0
P20407_A6_D14_p5_J7,,,A313,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3905,8.270269111436624,19916.51,9.899355,142.8843,4.9690094,0.7174163,19916.51,3905,0
P20407_A6_D14_p5_F7,,,A177,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3555,8.176391596633795,18398.53,9.820081,164.49304,5.108929,0.8940554,18398.53,3555,0
P20407_A6_D14_p5_B7,,,A288,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3910,8.271548374755515,19986.768,9.902876,121.54344,4.8084655,0.60811955,19986.768,3910,0
P20407_A6_D14_p4_H7,,,A36,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2900,7.972810784121404,15828.309,9.669619,136.78105,4.925666,0.8641546,15828.309,2900,0
P20407_A6_D14_p5_O7,,,A5,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3991,8.292047637431354,20068.916,9.906978,146.29468,4.992435,0.7289615,20068.916,3991,0
P20407_A6_D14_p4_P7,,,A448,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4230,8.350193650720067,20987.006,9.951706,130.79663,4.88126,0.6232267,20987.006,4230,0
P20407_A6_D14_p5_D7,,,A39,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6787,8.822911626354117,28756.107,10.266641,145.83191,4.9892883,0.50713366,28756.107,6787,0
P20407_A6_D14_p2_N8,,,A899,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6706,8.810907036099737,28277.275,10.249849,141.78433,4.961335,0.5014073,28277.275,6706,0
P20407_A6_D14_p2_I8,,,A39,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3309,8.104703468371108,17646.17,9.778331,122.60563,4.817096,0.6948002,17646.17,3309,0
P20407_A6_D14_p2_M8,,,A130,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5403,8.59489469908009,25142.102,10.132339,123.43739,4.823803,0.49095893,25142.102,5403,0
P20407_A6_D14_p2_O8,,,A459,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4792,8.474911799159631,22967.992,10.041901,132.82587,4.8965397,0.5783086,22967.992,4792,0
P20407_A6_D14_p2_L8,,,A543,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2876,7.964503363551548,15613.748,9.655972,129.33638,4.8701186,0.8283493,15613.748,2876,0
P20407_A6_D14_p2_C8,,,A327,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4413,8.392536586816682,21552.074,9.978273,138.5891,4.938703,0.6430429,21552.074,4413,0
P20407_A6_D14_p2_G8,,,A771,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3600,8.188966863648876,18702.861,9.836485,122.14774,4.813385,0.65309656,18702.861,3600,0
P20407_A6_D14_p2_A8,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3048,8.022568946988255,16682.064,9.72215,148.03772,5.0041995,0.8874064,16682.064,3048,1
P20407_A6_D14_p2_K8,,,A9,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5446,8.602820277383675,24694.268,10.114367,137.80252,4.933052,0.5580345,24694.268,5446,0
P20407_A6_D14_p2_H8,,,A169,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5018,8.520985989654934,23840.535,10.079185,122.06704,4.8127294,0.5120147,23840.535,5018,0
P20407_A6_D14_p2_F8,,,A192,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3293,8.099857910737585,17544.37,9.772545,121.94827,4.811764,0.695085,17544.37,3293,0
P20407_A6_D14_p2_P8,,,A179,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3286,8.097730573664219,17252.1,9.755747,133.47255,4.90136,0.7736597,17252.1,3286,0
P20407_A6_D14_p2_J8,,,A7,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6979,8.850804195756417,29301.676,10.285434,143.62267,4.9741282,0.4901517,29301.676,6979,0
P20407_A6_D14_p2_D8,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3253,8.087640287778983,17273.28,9.756974,164.5859,5.10949,0.95283526,17273.28,3253,1
P20407_A6_D14_p2_B8,,,A125,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4309,8.368693183097793,20946.02,9.949752,124.736626,4.8341894,0.5955147,20946.02,4309,0
P20407_A6_D14_p2_E8,,,A90,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3340,8.114025442356757,17561.588,9.773526,146.6548,4.9948773,0.83508843,17561.588,3340,0
P20407_A6_D14_p3_M14,,,A344,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3026,8.01532730902172,16478.307,9.709861,125.0743,4.8368716,0.75902396,16478.307,3026,0
P20407_A6_D14_p3_K14,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4119,8.323608442343572,20426.432,9.924634,127.711555,4.857574,0.625227,20426.432,4119,0
P20407_A6_D14_p3_P14,,,A1008,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3222,8.078067881815437,17248.014,9.75551,140.73973,4.9539924,0.8159764,17248.014,3222,0
P20407_A6_D14_p3_A14,,,A177,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3720,8.221747728346623,19062.262,9.855518,133.26932,4.8998475,0.6991265,19062.262,3720,0
P20407_A6_D14_p3_E14,,,A834,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6594,8.794067065151415,28082.816,10.242949,129.2226,4.869245,0.46014827,28082.816,6594,0
P20407_A6_D14_p3_H14,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3613,8.192570471152173,18566.025,9.829143,126.90142,4.8512597,0.68351424,18566.025,3613,0
P20407_A6_D14_p3_N14,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2498,7.823645930834952,14222.438,9.562647,154.43246,5.0462112,1.0858368,14222.438,2498,1
P20407_A6_D14_p3_D14,,,A408,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3214,8.07558263667172,17229.879,9.754458,115.53712,4.7582097,0.67056257,17229.879,3214,0
P20407_A6_D14_p3_B14,,,A246,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3584,8.184513753033722,18882.678,9.846053,112.33924,4.7303853,0.5949328,18882.678,3584,0
P20407_A6_D14_p3_C14,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3487,8.15708378502887,18155.104,9.806762,123.3465,4.823072,0.67940396,18155.104,3487,0
P20407_A6_D14_p3_F14,,,A127,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4238,8.352082671352637,21081.277,9.956188,127.694084,4.857438,0.6057227,21081.277,4238,0
P20407_A6_D14_p3_O14,,,A424,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5571,8.625509334899697,25426.574,10.143589,128.01274,4.859911,0.50346047,25426.574,5571,0
P20407_A6_D14_p3_L14,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3328,8.110427237575024,17775.926,9.785657,122.64678,4.817429,0.68996006,17775.926,3328,0
P20407_A6_D14_p3_G14,,,A366,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4180,8.338305731356565,20890.982,9.947121,128.53941,4.863985,0.6152866,20890.982,4180,0
P20407_A6_D14_p3_I14,,,A330,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2874,7.963807953231451,15835.271,9.670058,125.80438,4.8426456,0.7944567,15835.271,2874,0
P20407_A6_D14_p3_J14,,,A345,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3127,8.048149101665201,16867.613,9.73321,126.001205,4.844197,0.7470008,16867.613,3127,0
P20407_A6_D14_p5_N19,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6544,8.786456678344,28205.273,10.2473,141.89735,4.9621267,0.503088,28205.273,6544,0
P20407_A6_D14_p5_G19,,,A271,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4722,8.460199469896118,22735.621,10.031733,144.63106,4.9810762,0.63614297,22735.621,4722,0
P20407_A6_D14_p5_A19,,,A74,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6788,8.823058934301647,28656.525,10.263171,137.13612,4.92824,0.47855112,28656.525,6788,0
P20407_A6_D14_p4_K19,,,A61,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2265,7.725771441587952,13166.143,9.485479,113.48393,4.7404346,0.8619375,13166.143,2265,0
P20407_A6_D14_p5_K19,,,A137,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3432,8.141189793457691,17941.41,9.794923,132.74658,4.895947,0.7398894,17941.41,3432,0
P20407_A6_D14_p5_E19,,,A149,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3639,8.199738960630786,18751.574,9.839087,123.53721,4.8246045,0.65880984,18751.574,3639,0
P20407_A6_D14_p5_M19,,,A732,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3395,8.130353547431238,17820.66,9.78817,119.09873,4.7883143,0.6683183,17820.66,3395,0
P20407_A6_D14_p5_I19,,,A142,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3896,8.26796230533871,19762.43,9.891588,134.45087,4.908609,0.6803357,19762.43,3896,0
P20407_A6_D14_p5_H19,,,A271,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4738,8.463581421967588,22818.068,10.035352,122.80479,4.818706,0.53819096,22818.068,4738,0
P20407_A6_D14_p5_P19,,,A645,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4829,8.482601746646619,23061.367,10.045958,138.88477,4.940819,0.6022399,23061.367,4829,0
P20407_A6_D14_p5_C19,,,A109,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4686,8.452547997922705,22490.107,10.020875,117.40229,4.774088,0.5220175,22490.107,4686,0
P20407_A6_D14_p5_J19,,,A15,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4025,8.300528606199737,20279.984,9.917439,140.10477,4.9495025,0.6908524,20279.984,4025,0
P20407_A6_D14_p5_F19,,,A3,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4761,8.468423027046809,22891.283,10.038555,146.7992,4.9958544,0.64128864,22891.283,4761,0
P20407_A6_D14_p5_B19,,,A1,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4226,8.34924780056679,20924.957,9.948746,125.130646,4.8373184,0.5979971,20924.957,4226,0
P20407_A6_D14_p4_H19,,,A551,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3256,8.088561805276234,17295.383,9.758253,122.67886,4.8176885,0.70931566,17295.383,3256,0
P20407_A6_D14_p4_J19,,,A373,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3135,8.0507033814703,16798.438,9.7291,117.52371,4.775113,0.69961095,16798.438,3135,0
P20407_A6_D14_p5_O19,,,A115,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3763,8.23323750070527,19176.6,9.861498,131.78848,4.8887577,0.6872359,19176.6,3763,0
P20407_A6_D14_p4_P19,,,A0,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3067,8.028781162487148,16584.23,9.716268,130.32849,4.8777018,0.7858579,16584.23,3067,1
P20407_A6_D14_p5_D19,,,A740,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4664,8.447843113281444,22687.738,10.029624,123.97317,4.8280993,0.5464325,22687.738,4664,0
P20407_A6_D14_p5_L19,,,A170,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5581,8.627302414096267,25450.357,10.144525,134.8446,4.9115114,0.52983385,25450.357,5581,0
P20407_A6_D14_p4_B19,,,A314,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2110,7.65491704784832,12389.845,9.424713,130.29437,4.877442,1.0516224,12389.845,2110,0
P20407_A6_D14_p4_G19,,,A142,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2576,7.854381210652365,14486.042,9.58101,126.50785,4.848178,0.87330866,14486.042,2576,0
P20407_A6_D14_p2_N2,,,A1,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2824,7.946263643580541,15373.013,9.640434,115.44966,4.757459,0.7509892,15373.013,2824,0
P20407_A6_D14_p2_I2,,,A33,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5051,8.527539483470381,23577.504,10.06809,131.81561,4.888962,0.5590736,23577.504,5051,0
P20407_A6_D14_p2_M2,,,A324,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4380,8.385032287813898,21600.928,9.980537,125.97239,4.84397,0.5831805,21600.928,4380,0
P20407_A6_D14_p2_O2,,,A142,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4616,8.43750042250699,22277.762,10.011389,122.1849,4.8136864,0.54846126,22277.762,4616,0
P20407_A6_D14_p2_L2,,,A435,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6692,8.808817483100642,28296.193,10.250518,138.64496,4.939103,0.48997742,28296.193,6692,0
P20407_A6_D14_p2_C2,,,A130,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5318,8.579040594742317,24484.79,10.105848,131.82587,4.889039,0.53839904,24484.79,5318,0
P20407_A6_D14_p2_G2,,,A305,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4892,8.495560891289124,22979.531,10.042402,136.7413,4.9253774,0.59505695,22979.531,4892,0
P20407_A6_D14_p2_A2,,,A905,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2949,7.989560449333865,16155.028,9.690048,115.432594,4.7573123,0.7145304,16155.028,2949,0
P20407_A6_D14_p2_K2,,,A255,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2773,7.928045600874777,14962.7295,9.613384,143.24147,4.971489,0.95732176,14962.7295,2773,0
P20407_A6_D14_p2_H2,,,A362,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3254,8.08794755464267,17236.04,9.754816,122.907166,4.8195324,0.71308243,17236.04,3254,0
P20407_A6_D14_p2_F2,,,A155,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3400,8.131824785007195,17505.459,9.770325,148.03816,5.0042024,0.84566855,17505.459,3400,0
P20407_A6_D14_p2_P2,,,A155,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3981,8.289539484624141,19842.578,9.895636,134.9404,4.9122167,0.6800548,19842.578,3981,0
P20407_A6_D14_p2_J2,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5983,8.696844519654313,26552.947,10.1869335,121.13057,4.805091,0.45618504,26552.947,5983,0
P20407_A6_D14_p2_B2,,,A124,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6310,8.75004942158424,27525.207,10.222894,129.43388,4.8708663,0.4702376,27525.207,6310,0
P20407_A6_D14_p2_E2,,,A32,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4163,8.33423142973486,20649.258,9.935483,146.26413,4.9922276,0.70832634,20649.258,4163,0
P20407_A6_D14_p2_N22,,,A171,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4197,8.342363500380579,20732.164,9.939489,126.08546,4.8448596,0.60816354,20732.164,4197,0
P20407_A6_D14_p2_I22,,,A1,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3537,8.17131687471973,18445.285,9.8226185,125.512,4.8403373,0.68045574,18445.285,3537,0
P20407_A6_D14_p2_O22,,,A155,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6638,8.80071662871916,28224.111,10.247968,129.30612,4.8698864,0.4581406,28224.111,6638,0
P20407_A6_D14_p2_L22,,,A47,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3942,8.279697133877628,19928.305,9.899946,126.34465,4.846897,0.633996,19928.305,3942,0
P20407_A6_D14_p2_C22,,,A429,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4714,8.458504195067558,22724.469,10.031241,127.61262,4.856805,0.5615648,22724.469,4714,0
P20407_A6_D14_p2_G22,,,A19,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3371,8.123261319121745,17743.928,9.783855,119.878555,4.7947865,0.6756033,17743.928,3371,0
P20407_A6_D14_p2_A22,,,A803,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3053,8.024207485778577,16569.541,9.715382,151.80002,5.02913,0.91613895,16569.541,3053,0
P20407_A6_D14_p2_K22,,,A287,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3396,8.130647968160584,17956.244,9.795749,128.19562,4.8613276,0.71393335,17956.244,3396,0
P20407_A6_D14_p2_H22,,,A39,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3700,8.216358332386156,18719.258,9.837361,129.94402,4.8747697,0.6941729,18719.258,3700,0
P20407_A6_D14_p2_F22,,,A330,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3187,8.067149039910106,16809.434,9.729755,113.02422,4.736411,0.67238563,16809.434,3187,0
P20407_A6_D14_p2_P22,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3614,8.192847134592865,18938.344,9.848997,135.60635,4.9171033,0.71604127,18938.344,3614,0
P20407_A6_D14_p2_J22,,,A154,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,6471,8.775240458738327,27810.83,10.233216,131.14415,4.8838935,0.47155786,27810.83,6471,0
P20407_A6_D14_p2_D22,,,A106,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3635,8.19863945529737,18832.85,9.843411,119.587975,4.7923794,0.6349967,18832.85,3635,0
P20407_A6_D14_p2_B22,,,A70,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3764,8.233503140233994,19160.748,9.860671,138.64886,4.9391313,0.7236088,19160.748,3764,0
P20407_A6_D14_p2_E22,,,A589,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3686,8.212568398234145,18928.592,9.848482,138.75412,4.9398847,0.73303986,18928.592,3686,0
P20407_A6_D14_p6_M17,,,A332,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3505,8.16223106548118,18171.562,9.807668,131.81433,4.8889523,0.725388,18171.562,3505,0
P20407_A6_D14_p6_I17,,,A122,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2980,8.000014093678072,16267.091,9.69696,121.843216,4.810909,0.74901664,16267.091,2980,0
P20407_A6_D14_p6_K17,,,A28,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,3546,8.173857454773621,18429.625,9.821769,118.53683,4.7836246,0.64318633,18429.625,3546,0
P20407_A6_D14_p6_A17,,,A88,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,4455,8.40200678160712,21415.844,9.971933,139.88966,4.947977,0.6532064,21415.844,4455,0
P20407_A6_D14_p6_F17,,,A564,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,5572,8.625688787569537,25473.05,10.145415,133.74968,4.903419,0.52506346,25473.05,5572,0
P20407_A6_D14_p6_C17,,,A732,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2715,7.906915488678587,15120.703,9.623886,121.22828,4.8058906,0.80173707,15120.703,2715,0
P20407_A6_D14_p6_G17,,,A177,A1_06_D14,,,,,,,,,,,,,,,,,,,,,,,,2874,7.963807953231451,15834.725,9.670024,105.27957,4.6660733,0.6648652,15834.725,2874,0
