,Donor,Timepoint,clone_id,DonorDay,HLA Type,TRA,cloneCount_A,nSeqCDR3_A,allVHitsWithScoreA,allJHitsWithScoreA,TRA2,cloneCount_A2,nSeqCDR3_A2,allVHitsWithScoreA2,allJHitsWithScoreA2,TRB,cloneCount_B,nSeqCDR3_B,allVHitsWithScoreB,allDHitsWithScoreB,allJHitsWithScoreB,TRD,cloneCount_D,nSeqCDR3_D,TRG,cloneCount_G,nSeqCDR3_G,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,total_counts_mt,log1p_total_counts_mt,pct_counts_mt,n_counts,n_genes,is_clone0
P20407_A30_D14_p2_H19,,,B391,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3149,8.055157731819678,16683.092,9.722211,146.60608,4.994547,0.8787705,16683.092,3149,0
P20407_A30_D14_p2_F19,,,B993,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3153,8.056426767522984,16758.824,9.72674,128.57077,4.8642273,0.7671825,16758.824,3153,0
P20407_A30_D14_p2_P19,,,B83,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2880,7.9658927350845286,15566.828,9.652962,132.15822,4.891538,0.84897333,15566.828,2880,0
P20407_A30_D14_p2_J19,,,B177,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3021,8.013674142832684,16351.224,9.702119,131.41829,4.885966,0.8037214,16351.224,3021,0
P20407_A30_D14_p2_D19,,,B13,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2274,7.729735331385051,12948.935,9.468846,139.94907,4.9483986,1.0807767,12948.935,2274,0
P20407_A30_D14_p2_B19,,,B217,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2841,7.952263308657046,15631.566,9.657111,116.486595,4.766324,0.745201,15631.566,2841,0
P20407_A30_D14_p2_E19,,,B1358,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3242,8.084254106307318,17033.576,9.743,119.24342,4.7895184,0.7000492,17033.576,3242,0
P20407_A30_D14_p6_O11,,,B1341,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3179,8.064636475774222,16897.816,9.734999,121.00387,4.804053,0.71609175,16897.816,3179,0
P20407_A30_D14_p6_P11,,,B1085,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2724,7.9102237070973445,15079.586,9.621163,133.01764,4.8979716,0.88210404,15079.586,2724,0
P20407_A30_D14_p6_F11,,,B205,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4865,8.490027523343468,22803.906,10.034731,136.00621,4.9200263,0.5964163,22803.906,4865,0
P20407_A30_D14_p6_H11,,,B1173,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3205,8.072779333169498,16722.576,9.724575,117.85768,4.777927,0.70478183,16722.576,3205,0
P20407_A30_D14_p6_E11,,,B1285,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3036,8.01862546504575,16357.746,9.7025175,126.8326,4.850722,0.77536726,16357.746,3036,0
P20407_A30_D14_p6_D11,,,B1607,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4114,8.32239411311117,20782.312,9.941906,129.69067,4.8728333,0.62404346,20782.312,4114,0
P20407_A30_D14_p6_A11,,,B535,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3414,8.13593277200489,18035.75,9.800167,121.14456,4.8052053,0.6716913,18035.75,3414,0
P20407_A30_D14_p6_K11,,,B205,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3222,8.078067881815437,16897.209,9.734962,142.4196,4.9657745,0.84285873,16897.209,3222,0
P20407_A30_D14_p6_M11,,,B165,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3581,8.183676582620658,18293.29,9.814344,114.99087,4.7535114,0.6285959,18293.29,3581,0
P20407_A30_D14_p6_C11,,,B352,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2835,7.950149887652018,15563.619,9.652756,123.18757,4.821793,0.7915098,15563.619,2835,0
P20407_A30_D14_p6_L11,,,B562,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3343,8.114922974204593,17571.047,9.774065,129.28972,4.8697605,0.7358111,17571.047,3343,0
P20407_A30_D14_p6_J11,,,B522,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4150,8.33110454805304,20207.154,9.913841,140.34912,4.951233,0.69455165,20207.154,4150,0
P20407_A30_D14_p6_N11,,,B429,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2846,7.954021087278037,15535.204,9.6509285,143.99883,4.9767256,0.92691946,15535.204,2846,0
P20407_A30_D14_p6_B11,,,B366,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4975,8.512381634419015,23379.156,10.059643,123.35454,4.823137,0.52762616,23379.156,4975,0
P20407_A30_D14_p6_I11,,,B53,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2745,7.917900586327916,15115.535,9.623545,116.20777,4.763948,0.768797,15115.535,2745,0
P20407_A30_D14_p5_M22,,,B705,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4188,8.340217320947035,20631.117,9.934605,117.77074,4.777195,0.57084036,20631.117,4188,0
P20407_A30_D14_p5_P22,,,B63,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1167,7.0630481633881725,7338.969,8.90109,153.7485,5.0418015,2.0949605,7338.969,1167,0
P20407_A30_D14_p5_G22,,,B1543,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2694,7.899153483343097,14754.615,9.599379,115.41852,4.7571917,0.7822537,14754.615,2694,0
P20407_A30_D14_p5_B22,,,B212,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3502,8.161375023197486,18104.451,9.803968,139.5095,4.9452753,0.77058125,18104.451,3502,0
P20407_A30_D14_p5_E22,,,B831,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5788,8.663714844079005,25379.656,10.141743,138.35106,4.9369965,0.54512584,25379.656,5788,0
P20407_A30_D14_p5_I22,,,B165,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5385,8.591558273371545,24562.572,10.10902,126.251495,4.846165,0.51399946,24562.572,5385,0
P20407_A30_D14_p5_C22,,,B284,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5187,8.554103545436334,23698.29,10.0732,125.195755,4.8378344,0.5282903,23698.29,5187,0
P20407_A30_D14_p5_H22,,,B474,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3168,8.06117135969092,16599.078,9.717163,131.78075,4.888699,0.79390395,16599.078,3168,0
P20407_A30_D14_p5_O22,,,B854,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3759,8.23217423638394,19037.389,9.854213,134.67647,4.910273,0.70743144,19037.389,3759,0
P20407_A30_D14_p5_A22,,,B973,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3217,8.076515327552329,17085.85,9.746064,145.7435,4.988686,0.853007,17085.85,3217,0
P20407_A30_D14_p5_J22,,,B1304,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5556,8.622813673279921,25222.674,10.135538,146.24364,4.992089,0.5798102,25222.674,5556,0
P20407_A30_D14_p5_N22,,,B1153,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3108,8.042056410058754,16746.016,9.725975,120.091034,4.7965426,0.717132,16746.016,3108,0
P20407_A30_D14_p5_K22,,,B962,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2947,7.988882253309227,15779.117,9.666506,155.02884,5.0500407,0.9824937,15779.117,2947,0
P20407_A30_D14_p5_L22,,,B443,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3020,8.013343181386672,16287.916,9.69824,141.24776,4.95757,0.8671936,16287.916,3020,0
P20407_A30_D14_p5_D22,,,B858,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3899,8.268731832117737,19375.043,9.871793,120.95448,4.803648,0.6242798,19375.043,3899,0
P20407_A30_D14_p5_F22,,,B401,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2478,7.8156105320351905,13962.554,9.544206,119.125656,4.7885385,0.8531796,13962.554,2478,0
P20407_A30_D14_p2_N17,,,B11,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2637,7.87777633327726,14681.996,9.594445,108.682655,4.6975913,0.74024445,14681.996,2637,0
P20407_A30_D14_p2_I17,,,B754,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5169,8.550627967502475,23345.406,10.058198,133.54424,4.901893,0.57203645,23345.406,5169,0
P20407_A30_D14_p2_M17,,,B665,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3831,8.251142139090751,19367.588,9.8714075,123.89593,4.827481,0.63970757,19367.588,3831,0
P20407_A30_D14_p2_O17,,,B1357,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3011,8.010359588919783,16350.764,9.702091,112.656265,4.7331786,0.688997,16350.764,3011,0
P20407_A30_D14_p2_L17,,,B269,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3038,8.019283792916793,16388.947,9.704424,119.09503,4.7882833,0.72667897,16388.947,3038,0
P20407_A30_D14_p2_C17,,,B731,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2536,7.838737559599282,14281.211,9.56677,124.96172,4.835978,0.8750079,14281.211,2536,0
P20407_A30_D14_p2_G17,,,B695,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2849,7.955074273262696,15652.294,9.658437,116.94461,4.770215,0.7471404,15652.294,2849,0
P20407_A30_D14_p2_K17,,,B861,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2345,7.76046702921342,13473.498,9.508554,122.051346,4.8126016,0.90586233,13473.498,2345,0
P20407_A30_D14_p2_H17,,,B1079,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5114,8.539932678385727,23793.146,10.077195,123.91881,4.827664,0.5208172,23793.146,5114,0
P20407_A30_D14_p2_F17,,,B170,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3584,8.184513753033722,18509.9,9.826115,132.73975,4.8958955,0.71712834,18509.9,3584,0
P20407_A30_D14_p2_P17,,,B1098,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3033,8.017637159908478,16312.549,9.699751,119.359795,4.7904854,0.73170537,16312.549,3033,0
P20407_A30_D14_p2_J17,,,B313,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3192,8.068716192714781,16772.086,9.7275305,125.11525,4.8371964,0.7459731,16772.086,3192,0
P20407_A30_D14_p2_D17,,,B64,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3021,8.013674142832684,16135.815,9.688859,123.793106,4.8266573,0.7671946,16135.815,3021,0
P20407_A30_D14_p2_B17,,,B155,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4453,8.401557847817314,21464.006,9.974179,125.12337,4.8372607,0.58294505,21464.006,4453,0
P20407_A30_D14_p2_E17,,,B1326,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3083,8.03398273468322,16502.752,9.711343,122.924164,4.8196697,0.74487066,16502.752,3083,0
P20407_A30_D14_p5_M8,,,B172,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2643,7.880048200971577,14658.974,9.592876,134.26782,4.9072566,0.9159429,14658.974,2643,0
P20407_A30_D14_p5_P8,,,B591,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3489,8.157657015196472,18175.104,9.807863,136.32404,4.9223433,0.7500592,18175.104,3489,0
P20407_A30_D14_p5_G8,,,B770,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3181,8.065265208897733,16776.63,9.727801,122.99575,4.820247,0.73313737,16776.63,3181,0
P20407_A30_D14_p5_B8,,,B1403,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3409,8.134467570277563,17482.123,9.768991,129.69765,4.8728867,0.7418873,17482.123,3409,0
P20407_A30_D14_p5_E8,,,B880,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4236,8.351610750626559,20686.309,9.937276,126.61581,4.8490243,0.6120754,20686.309,4236,0
P20407_A30_D14_p5_I8,,,B465,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3214,8.07558263667172,17074.633,9.745408,125.116516,4.8372064,0.7327626,17074.633,3214,0
P20407_A30_D14_p5_C8,,,B336,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2912,7.976938756959434,15719.119,9.662697,119.12392,4.7885237,0.75782824,15719.119,2912,0
P20407_A30_D14_p5_H8,,,B1476,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4936,8.504513138258863,22723.383,10.031194,137.20367,4.9287286,0.6037995,22723.383,4936,0
P20407_A30_D14_p5_O8,,,B9,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3250,8.086717920303906,17278.01,9.757248,124.121086,4.829282,0.71837604,17278.01,3250,0
P20407_A30_D14_p5_A8,,,B48,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2988,8.002694162283937,15799.017,9.667767,132.84708,4.896698,0.8408566,15799.017,2988,0
P20407_A30_D14_p5_J8,,,B577,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4697,8.454892165218858,22307.7,10.012732,138.19043,4.935843,0.6194742,22307.7,4697,0
P20407_A30_D14_p5_N8,,,B683,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3540,8.172164452111904,18515.184,9.826401,127.796646,4.858235,0.6902262,18515.184,3540,0
P20407_A30_D14_p5_K8,,,B330,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3108,8.042056410058754,16676.203,9.721798,134.82887,4.911396,0.80851066,16676.203,3108,0
P20407_A30_D14_p5_L8,,,B214,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2811,7.941651252930556,15441.225,9.644861,128.99724,4.867513,0.8354081,15441.225,2811,0
P20407_A30_D14_p5_D8,,,B632,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3110,8.042699496897637,16579.803,9.716001,130.48729,4.87891,0.7870256,16579.803,3110,0
P20407_A30_D14_p5_F8,,,B771,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2932,7.983781068977451,15903.486,9.674356,128.69954,4.8652205,0.80925363,15903.486,2932,0
P20407_A30_D14_p4_N21,,,B31,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3551,8.17526610411206,18271.057,9.813128,113.2249,4.738169,0.6196954,18271.057,3551,0
P20407_A30_D14_p4_B21,,,B1218,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2564,7.84971375760487,14420.455,9.576472,112.09225,4.728204,0.77731425,14420.455,2564,0
P20407_A30_D14_p4_I21,,,B85,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2261,7.724004656676065,13010.165,9.473563,130.79886,4.881277,1.0053589,13010.165,2261,0
P20407_A30_D14_p4_D21,,,B120,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4052,8.307212626628308,20044.959,9.905783,121.64904,4.809327,0.60688096,20044.959,4052,0
P20407_A30_D14_p4_J21,,,B563,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3735,8.225770799348734,18841.21,9.843855,119.46474,4.791357,0.6340608,18841.21,3735,0
P20407_A30_D14_p4_M21,,,B193,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2320,7.749753406274437,13341.979,9.498746,114.168495,4.746396,0.85570884,13341.979,2320,0
P20407_A30_D14_p4_H21,,,B38,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3172,8.062432791583195,16781.016,9.728063,129.76407,4.8733945,0.773279,16781.016,3172,0
P20407_A30_D14_p4_A21,,,B325,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2908,7.975564658495202,15719.945,9.662749,120.431305,4.799349,0.7661051,15719.945,2908,0
P20407_A30_D14_p4_C21,,,B946,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2851,7.955775781534187,15607.238,9.655554,120.46449,4.799622,0.77185017,15607.238,2851,0
P20407_A30_D14_p4_K21,,,B1591,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2829,7.948031990637284,15471.102,9.646793,127.23685,4.853879,0.82241625,15471.102,2829,0
P20407_A30_D14_p4_G21,,,B886,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3063,8.027476530860483,16161.847,9.690471,121.884476,4.8112445,0.75414944,16161.847,3063,0
P20407_A30_D14_p4_O21,,,B707,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3313,8.105911197986508,17380.367,9.763154,123.40533,4.823545,0.71002716,17380.367,3313,0
P20407_A30_D14_p4_F21,,,B1193,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2768,7.926241523170962,15052.339,9.619355,136.72519,4.9252605,0.9083319,15052.339,2768,0
P20407_A30_D14_p4_L21,,,B944,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3600,8.188966863648876,18296.07,9.814496,129.55307,4.87178,0.70809233,18296.07,3600,0
P20407_A30_D14_p4_E21,,,B538,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3170,8.061802274538348,16700.889,9.723277,124.399254,4.831503,0.7448661,16700.889,3170,0
P20407_A30_D14_p5_M23,,,B85,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2509,7.828038032125829,14205.501,9.561455,125.209465,4.837943,0.8814153,14205.501,2509,0
P20407_A30_D14_p5_P23,,,B130,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2343,7.759614150696903,13157.183,9.484799,146.12943,4.9913125,1.1106437,13157.183,2343,0
P20407_A30_D14_p5_G23,,,B1578,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3329,8.110727582974489,16820.17,9.730393,132.0013,4.890359,0.7847798,16820.17,3329,0
P20407_A30_D14_p5_B23,,,B355,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3021,8.013674142832684,16151.931,9.689857,140.18346,4.9500604,0.86790526,16151.931,3021,0
P20407_A30_D14_p5_E23,,,B951,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2759,7.9229859587111955,15149.792,9.625808,131.73573,4.88836,0.86955476,15149.792,2759,0
P20407_A30_D14_p5_I23,,,B791,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3294,8.100161446936607,17089.607,9.7462845,121.56929,4.8086767,0.71136385,17089.607,3294,0
P20407_A30_D14_p5_C23,,,B63,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5254,8.566935283311052,24013.068,10.086395,132.7445,4.8959312,0.5528011,24013.068,5254,0
P20407_A30_D14_p5_H23,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2576,7.854381210652365,14398.985,9.574983,127.081245,4.852665,0.8825708,14398.985,2576,1
P20407_A30_D14_p5_O23,,,B924,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3473,8.153061946801051,17803.158,9.787188,133.35013,4.9004493,0.7490251,17803.158,3473,0
P20407_A30_D14_p5_A23,,,B890,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2750,7.919719760924575,15147.548,9.62566,115.02713,4.753824,0.7593779,15147.548,2750,0
P20407_A30_D14_p5_J23,,,B1170,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3835,8.252185436003328,19259.912,9.865833,118.70682,4.7850456,0.6163414,19259.912,3835,0
P20407_A30_D14_p5_N23,,,B1255,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3167,8.060855752934316,16906.3,9.7355,142.55972,4.966751,0.84323424,16906.3,3167,0
P20407_A30_D14_p5_K23,,,B85,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2915,7.977968093128549,15874.628,9.672541,116.389626,4.7654986,0.73318017,15874.628,2915,0
P20407_A30_D14_p5_L23,,,B565,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4308,8.368461137615839,20739.777,9.939857,132.36205,4.8930674,0.6382038,20739.777,4308,0
P20407_A30_D14_p5_D23,,,B1223,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3339,8.113726085970747,17719.025,9.782451,136.4964,4.923598,0.77033806,17719.025,3339,0
P20407_A30_D14_p5_F23,,,B396,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3302,8.10258642539079,17094.316,9.74656,133.69662,4.903025,0.7821116,17094.316,3302,0
P20407_A30_D14_p6_O2,,,B1429,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3143,8.053251153549096,16693.092,9.72281,151.88902,5.029712,0.90989155,16693.092,3143,0
P20407_A30_D14_p6_P2,,,B67,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2437,7.798933310041217,13795.465,9.532167,128.7451,4.865572,0.9332422,13795.465,2437,0
P20407_A30_D14_p6_F2,,,B583,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3885,8.265135629937385,19314.973,9.868688,118.94771,4.787056,0.6158316,19314.973,3885,0
P20407_A30_D14_p6_H2,,,B46,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5031,8.523572798380277,23252.65,10.054217,135.88307,4.919127,0.5843767,23252.65,5031,0
P20407_A30_D14_p6_E2,,,B465,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2634,7.876638460975463,14755.712,9.599453,133.71558,4.903166,0.9061954,14755.712,2634,0
P20407_A30_D14_p6_D2,,,B393,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2767,7.92588031673756,15190.358,9.628482,130.29933,4.8774796,0.8577766,15190.358,2767,0
P20407_A30_D14_p6_A2,,,B1214,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2724,7.9102237070973445,14531.949,9.584174,150.05296,5.0176306,1.0325729,14531.949,2724,0
P20407_A30_D14_p6_K2,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3488,8.157370441186774,17917.682,9.793599,135.79259,4.9184656,0.7578692,17917.682,3488,1
P20407_A30_D14_p6_M2,,,B516,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3191,8.068402958569699,16824.664,9.73066,133.66167,4.9027653,0.79443884,16824.664,3191,0
P20407_A30_D14_p6_C2,,,B164,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3354,8.118207049405783,17508.723,9.770512,135.53925,4.916612,0.77412415,17508.723,3354,0
P20407_A30_D14_p6_L2,,,B123,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2893,7.970394907191429,15580.387,9.653832,133.63457,4.902564,0.8577102,15580.387,2893,0
P20407_A30_D14_p6_J2,,,B172,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3627,8.196436811235028,18274.96,9.813342,117.19461,4.7723327,0.6412852,18274.96,3627,0
P20407_A30_D14_p6_N2,,,B392,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2931,7.983440063006542,15877.371,9.672713,131.84569,4.8891883,0.8304,15877.371,2931,0
P20407_A30_D14_p6_B2,,,B102,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3039,8.019612794400267,16313.651,9.699819,127.080666,4.85266,0.7789836,16313.651,3039,0
P20407_A30_D14_p6_I2,,,B626,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2403,7.784889295655098,13618.565,9.519262,118.477615,4.783129,0.86997133,13618.565,2403,0
P20407_A30_D14_p6_G2,,,B173,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2570,7.852050207265889,14465.513,9.579592,134.14447,4.9063444,0.92733985,14465.513,2570,0
P20407_A30_D14_p2_N4,,,B338,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2570,7.852050207265889,14362.167,9.572422,116.985214,4.7705593,0.81453735,14362.167,2570,0
P20407_A30_D14_p2_I4,,,B401,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5164,8.549660381553739,23793.574,10.077213,130.59938,4.879762,0.54888505,23793.574,5164,0
P20407_A30_D14_p2_M4,,,B491,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4778,8.471986598578159,22383.572,10.016128,119.70041,4.7933116,0.534769,22383.572,4778,0
P20407_A30_D14_p2_O4,,,B1400,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4743,8.464635940677562,22583.191,10.025005,124.905136,4.835529,0.55308896,22583.191,4743,0
P20407_A30_D14_p2_L4,,,B1331,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2935,7.984803389734406,15935.224,9.67635,123.527405,4.824526,0.77518463,15935.224,2935,0
P20407_A30_D14_p2_C4,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1097,7.001245622069476,7230.34,8.88618,129.10085,4.86831,1.7855432,7230.34,1097,1
P20407_A30_D14_p2_G4,,,B98,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3156,8.057377488557991,16815.29,9.7301035,120.35913,4.798754,0.71577203,16815.29,3156,0
P20407_A30_D14_p2_H4,,,B243,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2690,7.897668150726906,14916.653,9.610301,121.71467,4.8098617,0.81596494,14916.653,2690,0
P20407_A30_D14_p2_F4,,,B0,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,1493,7.309212365692763,9414.244,9.150085,103.662796,4.6507435,1.101127,9414.244,1493,1
P20407_A30_D14_p2_P4,,,B212,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2666,7.888709524182015,14850.324,9.6058445,121.90076,4.811377,0.8208626,14850.324,2666,0
P20407_A30_D14_p2_J4,,,B771,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2808,7.940583827104244,15415.57,9.643198,123.6114,4.8252,0.80186063,15415.57,2808,0
P20407_A30_D14_p2_D4,,,B63,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3800,8.24301946898925,19271.504,9.866435,129.75981,4.873362,0.6733248,19271.504,3800,0
P20407_A30_D14_p2_B4,,,B1289,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2919,7.979338895262328,15640.474,9.657681,119.27787,4.7898045,0.76262313,15640.474,2919,0
P20407_A30_D14_p2_E4,,,B1480,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3960,8.284251797621916,19887.68,9.897906,137.88136,4.93362,0.6933004,19887.68,3960,0
P20407_A30_D14_p6_O21,,,B1603,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3469,8.151909872940905,17966.23,9.796305,122.38115,4.8152785,0.6811732,17966.23,3469,0
P20407_A30_D14_p6_P21,,,B1017,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,5283,8.572438665642215,24166.385,10.092759,121.251305,4.806079,0.5017354,24166.385,5283,0
P20407_A30_D14_p6_H21,,,B1177,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3084,8.034306936339489,16392.555,9.704643,135.88051,4.9191084,0.828916,16392.555,3084,0
P20407_A30_D14_p6_E21,,,B892,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4808,8.478244441277663,22655.969,10.028223,120.39787,4.799073,0.53141785,22655.969,4808,0
P20407_A30_D14_p6_D21,,,B566,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,2975,7.998335395952982,16083.423,9.685607,121.64931,4.809329,0.7563645,16083.423,2975,0
P20407_A30_D14_p6_A21,,,B1500,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,4246,8.353968130313271,20953.113,9.95009,138.20212,4.935927,0.65957797,20953.113,4246,0
P20407_A30_D14_p6_K21,,,B121,A1_30_D14,,,,,,,,,,,,,,,,,,,,,,,,3441,8.143807976771484,17986.059,9.797408,123.70071,4.8259163,0.6877588,17986.059,3441,0
