,TPM_p,UMI_p,TPM_logp,UMI_logp
PRKAR1B,1.3984907492418282e-08,5.1729455694293566e-08,7.854340402060788,7.2862620912837155
FOXP3-1,1.463695878082429e-08,1.303870274684747e-10,7.8345491501841105,9.884765615499143
PINLYP,1.525541026084947e-08,5.030859122775668e-10,7.816576108465544,9.298357843886292
TC2N,1.5872694929434706e-08,3.986028739375274e-06,7.799349330736016,5.399459574349255
AHI1,1.596790871652478e-08,1.065230976812724e-07,7.7967519587735685,6.972556212808365
CISH,1.6919659629024258e-08,1.209409027143086e-08,7.771608377864572,7.91742679410299
BIN2,1.7209000014760845e-08,3.7924870008069975e-07,7.764244365040771,6.4210758991338395
TMSB4XP8,1.7263874578818602e-08,1.6623485559156633e-15,7.7628617277772936,14.779277909529231
ARRB2,1.976454687181777e-08,3.9847393803929014e-07,7.704113137977978,6.399600078121967
CRIM1,2.0003584189255984e-08,1.7754137780744954e-10,7.6988921816282945,9.750700414106221
DFNB31,2.1568798577493122e-08,2.768408465008343e-10,7.666174045240372,9.557769831479833
RPL38,2.171538892760343e-08,4.714645349648566e-06,7.663232387918173,5.326550970685618
ETNK1,2.2153504727166696e-08,9.200519003819576e-14,7.654557557781118,13.036187673291689
NKG2-E,2.2214857821887707e-08,1.2022410958270313e-08,7.6533564619579835,7.92000843076279
CCL4,2.332760619806277e-08,7.594333830040131e-08,7.632129824785811,7.119510316156221
USP28,2.8239420509689e-08,1.1815269909759468e-06,7.549144219519191,5.927556352831423
SNX18,2.866646183648217e-08,9.133633180528896e-09,7.542625906625048,8.039356434252023
AUTS2,3.4706228098691633e-08,6.414955139945227e-09,7.459592583244093,8.192806376318261
DAPK2,3.485014271362193e-08,6.8008700922944e-08,7.457795439097921,7.167435520807185
RORA,3.487395083508419e-08,7.433662378690262e-08,7.457498849048451,7.1287971675342785
SUSD1,3.489865158608044e-08,1.3768886636003107e-08,7.457191352984597,7.861101175748081
SLC41A1,3.736612680078387e-08,6.024462717649548e-09,7.427521916766998,8.22008167890491
GAB3-1,3.895547655444465e-08,2.2339064067834594e-06,7.409431478423225,5.650935026327376
RPL34,4.008584379753326e-08,0.0018103025314161328,7.397008970174224,2.7422488412935286
PARP8,4.110033972342609e-08,1.735112033170527e-05,7.386154588357518,4.760672478327333
SLCO3A1,4.3034927091696823e-08,9.435874641838178e-08,7.366178928464571,7.025217837468467
PTPRCAP,4.7593245056581156e-08,4.409474671063134e-19,7.322454682633056,18.35561314773131
RPS2,4.846847654242031e-08,0.016878183947343015,7.314540630774833,1.7726742842552374
CCR4,4.885329562047571e-08,3.8732973677913245e-08,7.311106133654326,7.411919159292446
LGALS8,5.297996868539458e-08,8.52917596368499e-09,7.275888302734982,8.069092925656832
AC006369.2,5.412911588609727e-08,8.288564306917848e-09,7.266569066367743,8.081520688699513
IGFLR1,5.431175131532437e-08,4.1002716046811715e-06,7.265106192892909,5.387187374376008
CHRM3-AS2,5.592609443859901e-08,5.024282742763133e-09,7.2523855082774915,8.298925928552977
UXS1,5.736526253827174e-08,2.5990427102617043e-07,7.241351014479438,6.585186583646902
TXK,6.050315374075543e-08,1.7062418902238867e-08,7.218221987058108,7.767959399814076
SMCO4,6.288060539797117e-08,1.6368163603832727e-06,7.201483285675192,5.786000042729747
GPX4,6.396604917494748e-08,3.4993455204789824e-06,7.194050472394936,5.456013173770617
MAF,6.436841403947368e-08,1.7750275222520426e-10,7.191327191234404,9.750794908710562
ITGB2-AS1,7.00857706487781e-08,5.9718963598140774e-09,7.154370146883588,8.223887737911415
RP11-622K12.1,7.592262479959766e-08,4.941192146678652e-07,7.119628785877442,6.306168257501047
OSBPL3,7.593627867441943e-08,3.5385539994552747e-06,7.11955068966613,5.4511741725367475
ADAM19,7.922392304938842e-08,1.9070434415535253e-07,7.101143655790383,6.71963941381708
CTSC,7.984689550275769e-08,4.686189816493271e-09,7.097741964838357,8.329180124064703
ANP32A,8.08127535716603e-08,9.78449185911315e-07,7.092520095058129,6.009461723763106
CDK6,8.153548311765495e-08,0.0002801780946066256,7.088653351154803,3.552565822524025
SPTAN1,9.445717345655187e-08,2.943474702532343e-06,7.0247650544250915,5.5311396923464
THADA,9.587281375067939e-08,1.4203511164084938e-06,7.0183045264259265,5.847604283032892
ADAM15,1.0722302013276787e-07,1.5909329628865755e-09,6.9697119642388285,8.798348119826592
SH3KBP1,1.0915472475094254e-07,1.4269850491426805e-06,6.96195746115637,5.845580577066746
ARPC1B,1.162869501419492e-07,7.401921163172083e-05,6.934469019573657,4.1306555448261095
IKZF3,1.1906223259298779e-07,1.2207115036986657e-06,6.924225978043932,5.913386962718515
CYB561,1.2245529165190312e-07,7.163693842448804e-09,6.9120224429968715,8.144862983037449
CD200R1,1.326425730610569e-07,8.871740193414848e-08,6.877317062069888,7.051991184872694
RUNX2,1.3328651857508827e-07,1.8095113775588596e-09,6.8752137756014315,8.742438681859182
CD55,1.3973715455428256e-07,2.1662298433282464e-09,6.85468810446192,8.664295465349944
KLRG1,1.4189354082201878e-07,1.6921195390585525e-06,6.848037373740565,5.771568959665969
RCAN3,1.4758771376244882e-07,1.8253420500893836e-08,6.830949794730201,7.738655741318696
TMEM9,1.560523277697028e-07,2.1079859518638025e-07,6.806729748754514,6.676132287694957
SLC39A8,1.6352110067989727e-07,1.493957584907117e-07,6.786426198247944,6.825661732441823
ABCA2,1.6912992324063297e-07,9.90518253141281e-09,6.771779548235444,8.00413751692958
SH2D2A,1.922028429212066e-07,1.5294979270085395e-07,6.7162401928596625,6.815451107296081
LDLR,1.9631231411463163e-07,1.2041480052697664e-06,6.7070524574845605,5.919320129422462
PRF1,2.0049393184798185e-07,7.882614728265717e-08,6.697898767207477,7.1033296995537185
PHACTR1,2.0894858624254175e-07,2.492633943802931e-08,6.6799605629704155,7.603341495206263
DUSP6,2.1445700853161596e-07,6.515637954851523e-08,6.668659756294244,7.186043055514312
HSH2D,2.1603973961054683e-07,3.6447037218079337e-07,6.665466354839144,6.4383377697365844
STAG3,2.1612892042047517e-07,3.902413600553252e-06,6.6652871158624425,5.408666703440007
SKAP2,2.1707794489537117e-07,4.071730528078601e-08,6.663384298594426,7.3902209718405025
DOCK10,2.23489552264412e-07,1.1004859411710882e-06,6.650742774545334,5.958415501234957
RPS12,2.291227354227479e-07,0.0005508561875074338,6.639931814438956,3.258961767979591
BLVRA,2.3038586301797085e-07,5.560808152215471e-07,6.637544173693497,6.2548620878167185
SRGN,2.32508403737203e-07,4.337525958183813e-08,6.633561345437524,7.362757913131961
ABCA5,2.3721015500013076e-07,6.453592236151202e-09,6.624866722701885,8.190198478532974
SLC25A45,2.889463083414119e-07,5.351144353998181e-07,6.539182849829527,6.271553333215758
RARRES3,2.913472052082294e-07,4.6321734102371487e-10,6.535589143588815,9.334215190709937
SEPT6,3.3046066730027937e-07,1.7252289004078577e-08,6.480880224502056,7.763153275321745
FAM107B,3.324261988623857e-07,3.865986033761902e-07,6.478304756328969,6.412739719234288
UBB,3.3711819478758066e-07,0.002652865138835566,6.472217807305183,2.5762848272691716
IFNGR1,3.4412748648372467e-07,1.5659673276254852e-06,6.463280637604397,5.805217303312549
ARHGEF12,3.48256048916333e-07,1.2341168135859184e-06,6.458101331506525,5.908643730825678
RPS15A,3.4948400169275933e-07,9.120983688841415e-08,6.456572700134553,7.039958320926212
RAP2B,3.5526741833653496e-07,0.00010386694006030537,6.449444619939566,3.9835226625882716
TMEM66,4.097323493996089e-07,1.8782866413961722e-10,6.387499746051446,9.726238130239595
C20orf112,4.241496386513634e-07,6.079809350741374e-08,6.372480898653561,7.216110039019891
ST8SIA4,4.2654127825937275e-07,3.354435230787998e-05,6.370038933891987,4.474380589295023
RP11-285F7.2,4.513580620192411e-07,2.0699403049609948e-07,6.345478795900151,6.68404217898746
DBNL,4.773232625694714e-07,1.5679305575418265e-06,6.321187399575994,5.804673175799688
TM6SF1,4.817527998328737e-07,1.6088224330029398e-08,6.317175752648775,7.7934918866794245
STEAP1B,5.188725633990294e-07,0.007033929831998649,6.2849392930349435,2.152801968365933
CPOX,5.461702676421679e-07,4.120157458302037e-07,6.26267194562873,6.385086186402545
DUSP22,5.556056268545622e-07,1.486404292617637e-07,6.255233364627164,6.827863049140624
HERC2P3,5.567317347886075e-07,8.899941429302339e-06,6.254354022359737,5.050612851446604
GBP5,5.815329263507106e-07,1.4768858968620634e-05,6.235425690518353,4.830653056670036
B4GALT5,5.867346162517634e-07,1.8278423515269043e-07,6.231558288460611,6.738061264189931
TMC6,6.283894299427489e-07,8.12353876242456e-07,6.201771128781882,6.090254742901454
RPS7P1,6.362018260577734e-07,1.114359098235728e-08,6.196405088693483,7.9529748367640245
SNAP47,6.475134985015823e-07,1.9529068560808076e-06,6.188751173557683,5.709318469899442
PFDN5,7.41334044211864e-07,0.001483109433144543,6.129986055356664,2.8288268028102035
MCM5,7.816179499682069e-07,1.619544490241075e-07,6.107005475539759,6.790607117057447
TNFSF8,7.816825207613479e-07,9.871048983916492e-09,6.10696959921311,8.005636692951501
DOCK9,8.351760173921591e-07,3.1613129986894655e-07,6.07822198520363,6.500132502934819
EIF1,8.467550655344589e-07,0.013949587324917134,6.072242196599975,1.8554386400722676
DNPH1,8.905817161659396e-07,4.775215225690816e-06,6.050326225272335,5.321007049373762
CUZD1,9.038651829399452e-07,4.4677654277596184e-07,6.043896342391451,6.349909636833041
DOK6,9.072677499958197e-07,5.583506047905635e-08,6.042264526406734,7.253093009109385
MAP4K1,9.283788440069629e-07,2.3060638555883306e-06,6.032274764850892,5.63712867113252
HOOK2,9.359779682244544e-07,2.0904584399054705e-07,6.0287343739020205,6.679758462171992
ITGAM,9.684012740228566e-07,8.587161813387104e-07,6.0139446478747365,6.066150353335237
DUSP5,9.745815305102589e-07,1.265020392562311e-07,6.01118182327843,6.897902473455832
STARD4,9.977153820890093e-07,1.5217803262431118e-06,6.000993332076678,5.817648034809843
ITGB7,1.016060470416331e-06,1.418717720556542e-08,5.993080444427464,7.848104006656566
LINC00649,1.0939607145982922e-06,2.7699822054797456e-08,5.960998273742557,7.557523020858576
STX3,1.1004080831895923e-06,4.182808935610382e-07,5.958446228104471,6.378531972881772
ERO1L,1.108961262559501e-06,2.742741032529546e-05,5.95508362404965,4.561815196206196
AOAH,1.1156963162184544e-06,2.7983484920893947e-06,5.952454000862962,5.5530982016501405
PRDX4,1.2128120257421374e-06,6.898405452253762e-08,5.9162065054063175,7.1612512836564095
MBOAT1,1.260306350508316e-06,1.118522718386293e-05,5.899523875387374,4.951355190494839
PPM1A,1.2892425507062136e-06,3.25572924161592e-09,5.889665369284468,8.487351719802971
OOEP,1.3015262156506747e-06,1.0295753554963964e-08,5.88554707980387,7.987341861499959
GPX7,1.3091049318023493e-06,4.644079242756188e-07,5.883025541015099,6.333100378425684
FYB,1.3244890827531192e-06,4.5653198283022066e-05,5.877951617072011,4.340528792105299
CTB-133G6.1,1.3351547870812279e-06,4.6259957626386074e-07,5.874468382779975,6.3347947693742
CMAHP,1.4094654199880328e-06,6.05893210037635e-06,5.850945574700223,5.217603914411724
C12orf75,1.4765852931273515e-06,5.954554105339521e-09,5.830741461489502,8.225150754221657
LINC00426,1.4799488123752873e-06,1.5813005866417975e-06,5.829753305474906,5.800985567947788
APOL6,1.4998091111971422e-06,2.750556838149775e-06,5.823964012430455,5.560579376258747
RB1,1.5207533707602584e-06,4.726056536343198e-05,5.81794121224728,4.325501087342876
ARHGAP18,1.5250714725534355e-06,1.8909304590574007e-06,5.816709802606898,5.723324442494448
SLFN5,1.603435660367725e-06,9.5770033482808e-05,5.79494846193315,4.018770360743347
AES,1.6603341269377037e-06,8.453388209142997e-07,5.779804505403711,6.0729691862453015
CKS2,1.7526467548680353e-06,8.691909414787156e-06,5.756305606935659,5.060884808451729
MPHOSPH9,1.7604034937827353e-06,2.9994473347390303e-06,5.754387778186201,5.522958759141771
PRKCQ,1.9551026341114024e-06,7.147058551157059e-06,5.708830439159028,5.145872659994781
HNRNPLL,1.9774970162713685e-06,5.641275397278734e-07,5.703884163111124,6.248622698253862
PSMB9,2.0060969005176556e-06,0.00013495592448310994,5.6976480930784525,3.8698080454250188
CTD-2303H24.2,2.0753621605610556e-06,7.622000660584324e-07,5.6829061058873105,6.117931017924372
FOSB,2.2625005884352372e-06,2.400804157373797e-07,5.645411299170652,6.619643265532664
RGS14,2.2805329456117395e-06,3.301571444375537e-07,5.641963649362955,6.481279300371179
BCR,2.301480642747466e-06,1.6698761803533994e-06,5.637992673510965,5.7773157301595255
FRG1B,2.356130174662325e-06,5.213109571706942e-07,5.627800718733932,6.282903146761529
RHBDF2,2.4184868181768207e-06,8.72239932433913e-06,5.616456275366148,5.059364034563865
SLA,2.4991454710982044e-06,1.725198635985185e-05,5.602208463578845,4.763160893897488
IFITM2,2.576808572643361e-06,0.0001753214750140225,5.588917843355428,3.756164884197887
RUNX1,2.5842483023412377e-06,9.412547151725488e-07,5.587665760353479,6.0262928352074026
MED15,2.6328006096346276e-06,1.5798784753020284e-05,5.579582030151193,4.801376317814896
CD3G,2.7379855249709105e-06,0.00013893202150905583,5.562568852199792,3.857197645105267
ECHDC2,2.8769133992626496e-06,5.661604425909322e-06,5.541073211028834,5.2470604778967855
ZNF43,3.0256165694728245e-06,4.721134105854032e-07,5.519186110124197,6.325953663071138
MMP25,3.0349290447542403e-06,3.111453994599738e-05,5.517851458075352,4.507036616032292
ARL4C,3.0370493940447883e-06,1.6796915884607607e-07,5.517548144734139,6.7747704526345665
RPL7P9,3.0688047488826918e-06,2.2930367725239105e-06,5.5130307424513125,5.639588980605358
RPL9,3.0802135739042523e-06,1.1505883370382117e-05,5.511419169618918,4.939080032522947
LETM2,3.089224147940336e-06,7.001838120670135e-07,5.510150579014215,6.154787934146876
OBFC1,3.1003922576341953e-06,3.354580104258846e-06,5.508583356311213,5.474361833115217
AC087239.1,3.127710984055249e-06,1.9129504190329737e-06,5.504773384713549,5.718296286125048
LCP2,3.1350844852328297e-06,3.2098904026917545e-06,5.50375075117265,5.493509795731816
CCL5,3.3299291262053734e-06,8.959791825965919e-05,5.477565009864694,4.0477020807267765
UBXN11,3.5999697498676325e-06,8.504511597400394e-07,5.443701148544035,6.070350622280037
CCDC144B,3.7058258941638177e-06,2.4576012274549387e-06,5.431114988411647,5.609488584739087
MICAL3,3.902602082359589e-06,7.801949349819767e-06,5.40864572805398,5.10779687345068
SRI,4.000936675398092e-06,2.679062275324927e-05,5.397838322338277,4.57201719101455
NMT2,4.041966087874965e-06,8.906014731866218e-08,5.393407334539308,7.050316590816864
GSAP,4.325542009073145e-06,7.510049186692431e-06,5.363959465817386,5.124357218596477
RPL10A,4.326245248907951e-06,0.0008058005879301996,5.3638888646407095,3.093772420076521
ACP5,4.338786611586436e-06,8.070549108147995e-06,5.362631708637644,5.0930969155225725
NCOA3,4.418579784127564e-06,8.41811396358339e-06,5.354717298757297,5.074785199113016
ITGAX,4.618778208141131e-06,4.88013612913666e-05,5.3354728918978775,4.311568063384931
RGPD1,4.635782357505482e-06,1.255912232606931e-05,5.333876961654336,4.901040709505144
TTC39B,4.689879640476022e-06,0.0006428373668561716,5.328838302732217,3.191898886501451
FGFR1,4.742586776536504e-06,1.9624107762275624e-06,5.323984713949858,5.707210079944701
FCGR3A,4.801968035901854e-06,6.876921375121846e-06,5.318580735132312,5.162605940983835
HCFC1R1,4.864592209613923e-06,3.2450287275686755e-06,5.312953560028164,5.488781454127301
RAC2,4.990488271265427e-06,9.582355538771635e-05,5.3018569607609365,4.018527719340737
MT-CO1,5.0887701866227974e-06,0.0002251321651703273,5.293387161808024,3.6475624518762824
ZNF827,5.260560191171632e-06,4.1740996318394236e-07,5.2789680058499755,6.379437188945294
KDM7A,5.279117291898898e-06,2.2856863906900027e-06,5.277438688698308,5.6409833575522885
RASGRF2,5.285615548609892e-06,6.098624028841705e-07,5.276904428640797,6.214768139430027
GBP2,5.415910124214089e-06,0.00025488315150713547,5.266328551280398,3.5936588716681124
ZCCHC17,5.692689288253492e-06,9.125730061180655e-06,5.2446825196979345,5.039732381791009
CATSPERB,5.703557546759834e-06,6.353060534588909e-06,5.243854172225917,5.19701700650754
LIMS1,5.7918605060128995e-06,2.406789382934961e-06,5.237181906444609,5.6185619129785085
KLHL6-AS1,5.928132674462628e-06,3.7800398756977728e-06,5.227082085200418,5.422503618759557
APOBEC3C,6.012748721390412e-06,6.715091536068321e-05,5.22092694536352,4.172948062915085
ISG20,6.022673903484958e-06,1.0376535803357412e-06,5.220210650983666,5.9839476110918985
RPA1,6.087582247102209e-06,4.9049509489635056e-05,5.215555158143413,4.30936533134234
NCR3,6.48077432357885e-06,2.1256081172022393e-05,5.18837310148017,4.6725168001251545
NLRP1,6.87584081652888e-06,6.9471796404920855e-06,5.162674186275758,5.158191470973673
RPLP2,6.99466880501664e-06,5.929146006638905e-05,5.155232844368572,4.227007854917837
SMAD2,7.101780312945938e-06,1.9513375041751443e-06,5.148632766327701,5.709667608348069
RELB,7.286953501001237e-06,9.149591885524662e-06,5.137454001755982,5.038598277061144
TEX30,7.664662126708376e-06,2.0736717405918176e-05,5.1155069849374994,4.6832599907303125
SMAD3,7.952639958019013e-06,2.8438026588041926e-05,5.0994886790316025,4.546100544076581
ABRACL,8.12392049875845e-06,4.171568290105027e-05,5.090234335281934,4.379700642461791
GTDC1,8.188830364516332e-06,1.2481928520045218e-06,5.086778125408305,5.9037183088116025
RPL7A,8.556882926141171e-06,0.011962291480150673,5.067684409915427,1.9221856195230802
CALHM2,8.910269973113126e-06,3.684383502283787e-07,5.050109137034166,6.43363517102209
ABTB2,9.029344492239432e-06,1.2751232396945838e-05,5.044343777232082,4.894447838969022
RBMS1,9.096684453860274e-06,2.6918162809048124e-06,5.041116869851619,5.569954584459952
ABI3,9.364081745849609e-06,1.6216278254694993e-05,5.028534803687882,4.790048812203441
ST3GAL1,9.390732641249812e-06,2.720799838484828e-05,5.027300523853186,4.56530340685641
EEF1A1P5,9.72793414438097e-06,0.02786047114984521,5.011979378123638,1.555011543473873
